"uid","domainID","siteID","pitNamedLocation","pitID","horizonID","bulkDensID","horizonName","setDate","collectDate","laboratoryName","labProjID","bulkDensCenterDepth","bulkDensTopDepth","bulkDensBottomDepth","bulkDensHorizonProportion","bulkDensSampleType","bulkDensExclCoarseFrag","remarks","publicationDate","release"
"d5665793-ea6a-47e8-b46b-39ad9c7d6c62","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_C","4_GUANICA_PIT1_BULKD_4","C",2015-04-10,2015-04-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USPR055",134.5,132,137,1,"Audit",1.1937,NA,"20201217T051942Z","RELEASE-2021"
"2ac61f56-b441-4826-b2a0-55508221e93d","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_BK2","4_GUANICA_PIT1_BULKD_65-70_BK2","Bk2",2015-04-10,2015-04-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USPR055",67.5,65,70,1,"Regular",1.4364,NA,"20201217T051942Z","RELEASE-2021"
"aa411ba8-dc41-421d-9983-0bf86c0ec424","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_C","4_GUANICA_PIT1_BULKD_2","C",2015-04-10,2015-04-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USPR055",134.5,132,137,1,"Audit",1.2175,NA,"20201217T051942Z","RELEASE-2021"
"993b1c19-1a38-46cb-9816-ad4857a1b096","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_C","4_GUANICA_PIT1_BULKD_132-137_C","C",2015-04-10,2015-04-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USPR055",134.5,132,137,1,"Regular",1.1658,NA,"20201217T051942Z","RELEASE-2021"
"10702432-9947-45bd-bde8-603fae985c58","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_BCK","4_GUANICA_PIT1_BULKD_106-111_BCK","BCk",2015-04-10,2015-04-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USPR055",108.5,106,111,1,"Regular",1.1579,NA,"20201217T051942Z","RELEASE-2021"
"baa8f064-fd72-4dba-ab44-45c3ccced0bb","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_A","4_GUANICA_PIT1_BULKD_1-6_A","A",2015-04-10,2015-04-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USPR055",3.5,1,6,1,"Regular",0.943,NA,"20201217T051942Z","RELEASE-2021"
"3ebaae8a-33bd-402b-aea5-60f341d424a4","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_CR","4_GUANICA_PIT1_BULKD_182-187_CR","Cr",2015-04-10,2015-04-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USPR055",184.5,182,187,1,"Regular",1.2175,NA,"20201217T051942Z","RELEASE-2021"
"e81e955d-99b9-4a26-9f4b-1e264854d11d","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_C","4_GUANICA_PIT1_BULKD_1","C",2015-04-10,2015-04-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USPR055",134.5,132,137,1,"Audit",1.122,NA,"20201217T051942Z","RELEASE-2021"
"94fb9919-b5cf-42cd-be73-bbad2741dea9","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_BK3","4_GUANICA_PIT1_BULKD_96-101-BKS","Bk3",2015-04-10,2015-04-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USPR055",98.5,96,101,1,"Regular",1.2454,NA,"20201217T051942Z","RELEASE-2021"
"89dc31f9-99b6-4274-ba9b-f023c10e1376","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_2C","4_LAJAS_PIT1_BULKD_145-155_2C1","2C",2014-04-07,2014-04-07,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USPR044",150,145,155,1,"Regular",1.5694,NA,"20201217T040239Z","RELEASE-2021"
"7bf66dbe-c9af-47d7-a710-48938c9817ac","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_4C","4_LAJAS_PIT1_BULKD_178-188_4C","4C",2014-04-07,2014-04-07,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USPR044",183,178,188,1,"Regular",1.5252,NA,"20201217T040239Z","RELEASE-2021"
"872fad3f-c141-4c82-a28e-6b79499185ff","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_2BKY","4_LAJAS_PIT1_BULKD_120-130_2BKY","2Bky",2014-04-07,2014-04-07,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USPR044",125,120,130,1,"Regular",1.7629,NA,"20201217T040239Z","RELEASE-2021"
"be5a216d-c5d3-4f01-9a08-f54e7366b08e","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_AP","4_LAJAS_PIT1_BULKD_0-10_AP","Ap",2014-04-07,2014-04-07,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USPR044",5,0,10,1,"Regular",1.0721,NA,"20201217T040239Z","RELEASE-2021"
"30d1b8a3-5d35-4084-8400-f0a3f022a113","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_BKSSYZ","4_LAJAS_PIT1_BULKD_83-93_BKSSYZ","Bkssyz",2014-04-07,2014-04-07,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USPR044",88,83,93,1,"Regular",1.5197,NA,"20201217T040239Z","RELEASE-2021"
"1be47fb1-2980-4b47-84d3-43a80b4b2f4e","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_BSSYZ","4_LAJAS_PIT1_BULKD_64-74_BSSYZ1","Bssyz",2014-04-07,2014-04-07,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USPR044",69,64,74,1,"Regular",1.3429,NA,"20201217T040239Z","RELEASE-2021"
"c6fee3cf-8d99-4b27-9fb5-4bbd28b2bb49","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_3C","4_LAJAS_PIT1_BULKD_164-174_3C2","3C",2014-04-07,2014-04-07,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USPR044",169,164,174,1,"Regular",1.68,NA,"20201217T040239Z","RELEASE-2021"
"ab36d8a6-43d0-42f0-85d7-6655ab81d720","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_ABSS","4_LAJAS_PIT1_BULKD_30-40_BSS","Abss",2014-04-07,2014-04-07,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USPR044",35,30,40,1,"Regular",1.3926,NA,"20201217T040239Z","RELEASE-2021"
"e80f62f7-5f28-4164-bea5-c43724f75c12","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_BC","5_STEI_PIT1_BULKD_120-125_BC","BC",2015-06-16,2015-06-16,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2015WI069001",122.5,120,125,1,"Regular",1.5882,NA,"20201217T052614Z","RELEASE-2021"
"42db0446-9586-469d-a1ed-debe58879064","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_A","5_STEI_PIT1_BULKD_3-8_A","A",2015-06-16,2015-06-16,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2015WI069001",5.5,3,8,1,"Regular",1.0743,NA,"20201217T052614Z","RELEASE-2021"
"1a3e4aa8-82da-4f4a-b157-83a1a00aca0a","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_E/B","5_STEI_PIT1_BULKD_41-46_E/B","E/B",2015-06-16,2015-06-16,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2015WI069001",43.5,42,46,1,"Regular",1.5916,NA,"20201217T052614Z","RELEASE-2021"
"ae14c84f-4a08-42c4-8d5c-873a075e9d6c","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_BS2","5_STEI_PIT1_BULKD_29-34_BS2","Bs2",2015-06-16,2015-06-16,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2015WI069001",31.5,29,34,1,"Regular",1.134,NA,"20201217T052614Z","RELEASE-2021"
"74037906-6db9-46eb-856b-8c863744afed","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_BT2","5_STEI_PIT1_BULKD_90-95_BT2","Bt2",2015-06-16,2015-06-16,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2015WI069001",92.5,90,95,1,"Regular",1.6389,NA,"20201217T052614Z","RELEASE-2021"
"8faa9ca2-8681-42a7-9623-7e2dc9cf7739","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_BS1","5_STEI_PIT1_BULKD_20-25_BS1","Bs1",2015-06-16,2015-06-16,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2015WI069001",22.5,20,25,1,"Regular",1.0345,NA,"20201217T052614Z","RELEASE-2021"
"f7e85fe3-1f41-4b61-aa54-4e6bfec063cb","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_C","5_STEI_PIT1_BULKD_150-155_C","Cd",2015-06-16,2015-06-16,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2015WI069001",152.5,150,155,1,"Regular",1.8131,NA,"20201217T052614Z","RELEASE-2021"
"179b6fc4-f401-416a-84bc-e4be540b7a01","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_BT1","5_STEI_PIT1_BULKD_70-75_BT1","Bt1",2015-06-16,2015-06-16,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2015WI069001",72.5,70,75,1,"Regular",1.501,NA,"20201217T052614Z","RELEASE-2021"
"b3af3558-b6ab-43f3-8861-81f70237a8f0","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_E/B","5_TREE_PIT1_BULKD_56-61_E/B","E/B",2015-06-15,2015-06-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWI070",58.5,56,61,1,"Regular",1.4726,NA,"20201217T053017Z","RELEASE-2021"
"78753503-de7c-4ec4-8027-21ebeef74e6a","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_2E_AND_BT","5_TREE_PIT1_BULKD_84-89_2E_AND_BT","2E and Bt",2015-06-15,2015-06-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWI070",86.5,84,89,1,"Regular",1.3481,NA,"20201217T053017Z","RELEASE-2021"
"4c5c7edb-eff5-4183-9c4c-eae4eff7f026","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_OA","5_TREE_PIT1_BULKD_0-2_OA","Oa",2015-06-15,2015-06-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWI070",1,0,2,1,"Regular",0.6609,NA,"20201217T053017Z","RELEASE-2021"
"910f631c-b97e-42d3-a44a-ce08f18a8fe1","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_E1","5_TREE_PIT1_BULKD_34-39_E1","E",2015-06-15,2015-06-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWI070",36.5,34,39,1,"Regular",1.3618,NA,"20201217T053017Z","RELEASE-2021"
"8cf37d20-380d-42b8-8540-fc7a0762a408","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_A/E","5_TREE_PIT1_BULKD_6-11_A/E","A/E",2015-06-15,2015-06-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWI070",8.5,6,11,1,"Regular",1.1805,NA,"20201217T053017Z","RELEASE-2021"
"7e67fc31-8fa4-4b0e-8aaf-1ab54b7ad8de","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_3CD1","5_TREE_PIT1_BULKD_168-173_3CD1","3Cd1",2015-06-15,2015-06-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWI070",170.5,168,173,1,"Regular",1.6987,NA,"20201217T053017Z","RELEASE-2021"
"ccdaa54c-a89f-4fae-bc86-6f2fd88a6f1c","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_3CD2","5_TREE_PIT1_BULKD_184-189_3CD2","3Cd2",2015-06-15,2015-06-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWI070",186.5,184,189,1,"Regular",1.7912,NA,"20201217T053017Z","RELEASE-2021"
"9a0e3aba-bf00-4b44-a4e7-10cc4b4672bb","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_2BC","5_TREE_PIT1_BULKD_122-127_2BC","2BC",2015-06-15,2015-06-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWI070",124.5,122,127,1,"Regular",1.5322,NA,"20201217T053017Z","RELEASE-2021"
"e23251c9-2007-452d-97fe-77fcf3d9622a","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_2E_AND_BT","5_TREE_PIT1_BULKD_1","2E and Bt",2015-06-15,2015-06-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWI070",86.5,84,89,1,"Audit",1.4971,NA,"20201217T053017Z","RELEASE-2021"
"539bc8b6-3206-47a0-a615-5335635e4009","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_BS","5_TREE_PIT1_BULKD_20-25_BS","Bs",2015-06-15,2015-06-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWI070",22.5,20,25,1,"Regular",1.3147,NA,"20201217T053017Z","RELEASE-2021"
"d3db5530-7132-4291-9d3a-8125369c8c89","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_3C2","5_UNDERC_PIT1_152-160_BULKD_3C2","3C2",2013-09-09,2013-09-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USMI131",157,152,162,1,"Regular",1.6523,NA,"20201217T020817Z","RELEASE-2021"
"f71a7d0f-feed-451d-94d3-625cc8cfd985","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_2C1","5_UNDERC_PIT1_120-130_BULKD_2C1","2C1",2013-09-09,2013-09-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USMI131",125,120,130,1,"Regular",1.7794,NA,"20201217T020817Z","RELEASE-2021"
"384f00e5-4512-4040-a0c1-69632a64077d","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_BS","5_UNDERC_PIT1_8-13_BULKD_BS","Bs",2013-09-09,2013-09-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USMI131",10.5,8,13,1,"Regular",1.3925,"2 x 5 cm long cores","20201217T020817Z","RELEASE-2021"
"41a1f22c-df4f-4c9d-9e60-3b499402886a","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_BS2","5_UNDERC_PIT1_33-43_BULKD_BS2","BS2",2013-09-09,2013-09-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USMI131",38,33,43,1,"Regular",1.4875,NA,"20201217T020817Z","RELEASE-2021"
"2c3917f2-90d6-4c18-a843-e678d2f4c3fd","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_BS1","5_UNDERC_PIT1_25-30_BULKD_BS1","BS1",2013-09-09,2013-09-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USMI131",27.5,25,30,1,"Regular",1.2637,"2 x 5 cm long cores","20201217T020817Z","RELEASE-2021"
"b554995f-fade-488e-8c91-2c8b2deda4b4","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_E","5_UNDERC_PIT1_16-21_BULKD_E","E",2013-09-09,2013-09-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USMI131",18.5,16,21,1,"Regular",1.83,"2 x 5 cm long cores","20201217T020817Z","RELEASE-2021"
"8b947f29-5960-4e40-813b-9c505b103a3f","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_E/BX","5_UNDERC_PIT1_51-56_BULKD_E/BX","E/Bx",2013-09-09,2013-09-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USMI131",53.5,51,56,1,"Regular",1.7021,"2 x 5 cm long cores","20201217T020817Z","RELEASE-2021"
"0ed43327-958c-428a-a908-38f7228a456f","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_2BT1","5_UNDERC_PIT1_60-70_BULKD_2BT1","2Bt1",2013-09-09,2013-09-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USMI131",65,60,70,1,"Regular",1.7408,NA,"20201217T020817Z","RELEASE-2021"
"0f9d7930-036d-460b-9464-b25615edc5fd","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_A","5_UNDERC_PIT1_BULKD1","A",2013-09-09,2013-09-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USMI131",2.5,0,5,1,"Audit",1.0168,"2 x 5 cm long cores","20201217T020817Z","RELEASE-2021"
"98f11e4b-b876-4674-b48d-3f116d25e960","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_2BT2","5_UNDERC_PIT1_91-101_BULKD_2BT2","2Bt2",2013-09-09,2013-09-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USMI131",96,91,101,1,"Regular",1.7629,NA,"20201217T020817Z","RELEASE-2021"
"62e3b17e-f383-4d18-9fb0-fac050673079","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_A","5_UNDERC_PIT1_0-5_BULKD_A","A",2013-09-09,2013-09-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USMI131",2.5,0,5,1,"Regular",1.0625,"2 x 5 cm long cores","20201217T020817Z","RELEASE-2021"
"dc14d799-c090-46f3-94ff-c9b845b3621d","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT2",NA,"Bt2",2014-08-04,2014-08-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS075",NA,NA,NA,NA,NA,NA,"Bulk density audit sample appears not to have been collected","20201217T035348Z","RELEASE-2021"
"3f1f2e76-f24c-4cf0-8af7-a6206c151b54","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT2",NA,"Bt2",2014-08-04,2014-08-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS075",NA,NA,NA,NA,NA,NA,"Bulk density audit sample appears not to have been collected","20201217T035348Z","RELEASE-2021"
"0b726605-89a3-4c95-b629-45324c88f17b","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BTK","6_KONZAAG_PIT1_BULKD_160-163_BTK","Btk",2014-08-04,2014-08-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USKS075",161.5,160,163,1,"Regular",1.6118,"4 x 3 cm Cores","20201217T035348Z","RELEASE-2021"
