"uid","analysisDate","namedLocation","domainID","siteID","plotID","plotType","collectDate","sampleID","sampleCode","cnSampleID","cnSampleCode","sampleType","acidTreatment","d15N","organicd13C","nitrogenPercent","organicCPercent","CNratio","cnIsotopeQF","cnPercentQF","isotopeAccuracyQF","percentAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF","publicationDate","release"
"2ef761f6-91cc-46a2-979f-6b53b31bb7a9",2015-04-28,"BART_034.basePlot.bgc","D01","BART","BART_034","tower",2014-08-20 17:13:00,"BART_034-M-30-38-20140820",NA,"BART_034-M-30-38-20140820-CN",NA,"soil","N",5.9,-27,0.23,5.69,25.1,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T042530Z","RELEASE-2021"
"b77be294-2e06-40f9-ac69-a2eecad5662d",2015-04-28,"BART_034.basePlot.bgc","D01","BART","BART_034","tower",2014-08-20 17:13:00,"BART_034-O-30-38-20140820",NA,"BART_034-O-30-38-20140820-CN",NA,"soil","N",0.3,-28,1.64,46.13,28.2,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T042530Z","RELEASE-2021"
"65e8c279-52fa-4029-bf6a-64d77826e238",2015-04-28,"BART_033.basePlot.bgc","D01","BART","BART_033","tower",2014-08-20 17:15:00,"BART_033-M-6-12-20140820",NA,"BART_033-M-6-12-20140820-CN",NA,"soil","N",6.6,-26.9,0.18,3.91,21.9,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T042530Z","RELEASE-2021"
"bd715f91-d4d2-4551-88f4-b16700274b72",2015-04-28,"BART_033.basePlot.bgc","D01","BART","BART_033","tower",2014-08-20 17:15:00,"BART_033-O-6-12-20140820",NA,"BART_033-O-6-12-20140820-CN",NA,"soil","N",1,-28.8,1.83,49.02,26.8,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T042530Z","RELEASE-2021"
"c6543f0f-d996-4d3e-b8bf-2d8746280cb3",2015-04-28,"BART_034.basePlot.bgc","D01","BART","BART_034","tower",2014-08-20 17:47:00,"BART_034-M-23-30-20140820",NA,"BART_034-M-23-30-20140820-CN",NA,"soil","N",3.2,-27.8,0.51,12.01,23.7,"OK","OK",NA,NA,2,"Replicate samples","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T042530Z","RELEASE-2021"
"226863c5-fcbb-4ff7-bcaa-130fa951cede",2015-04-28,"BART_034.basePlot.bgc","D01","BART","BART_034","tower",2014-08-20 17:47:00,"BART_034-M-23-30-20140820",NA,"BART_034-M-23-30-20140820-CN",NA,"soil","N",3.4,-27.8,0.49,11.86,24.1,"OK","OK",NA,NA,1,"Replicate samples","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T042530Z","RELEASE-2021"
"2660f9e0-1600-444d-90e3-ec8985fe2e3e",2015-04-28,"BART_034.basePlot.bgc","D01","BART","BART_034","tower",2014-08-20 17:47:00,"BART_034-O-23-30-20140820",NA,"BART_034-O-23-30-20140820-CN",NA,"soil","N",-1,-28.1,1.36,46.43,34.1,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T042530Z","RELEASE-2021"
"d639545e-eb66-4b8a-9b4d-c018a52a30ef",2015-04-28,"BART_033.basePlot.bgc","D01","BART","BART_033","tower",2014-08-20 17:53:00,"BART_033-M-36-16-20140820",NA,"BART_033-M-36-16-20140820-CN",NA,"soil","N",6.9,-26.8,0.27,6.52,23.8,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T042530Z","RELEASE-2021"
"06daca7f-bce8-46e2-850e-9a531dd6fe0b",2015-04-28,"BART_033.basePlot.bgc","D01","BART","BART_033","tower",2014-08-20 17:53:00,"BART_033-O-36-16-20140820",NA,"BART_033-O-36-16-20140820-CN",NA,"soil","N",0.5,-28,1.51,51.83,34.4,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T042530Z","RELEASE-2021"
"4d0440b8-3c56-41cf-a66c-827c128b9337",2015-04-28,"BART_034.basePlot.bgc","D01","BART","BART_034","tower",2014-08-20 18:34:00,"BART_034-M-33-4-20140820",NA,"BART_034-M-33-4-20140820-CN",NA,"soil","N",8.8,-27,0.17,3.89,23.4,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T042530Z","RELEASE-2021"
"984eaa0f-a53f-4693-9aca-127acc00a4c2",2015-04-28,"BART_034.basePlot.bgc","D01","BART","BART_034","tower",2014-08-20 18:34:00,"BART_034-O-33-4-20140820",NA,"BART_034-O-33-4-20140820-CN",NA,"soil","N",0.1,-29,1.79,47.04,26.3,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T042530Z","RELEASE-2021"
"efeb1e37-4d28-4b16-a646-f340477ba982",2015-04-28,"BART_032.basePlot.bgc","D01","BART","BART_032","tower",2014-08-21 13:11:00,"BART_032-M-39-30-20140821",NA,"BART_032-M-39-30-20140821-CN",NA,"soil","N",7.4,-26.8,0.2,4.33,21.6,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T042530Z","RELEASE-2021"
"b6520893-258d-47ea-aa5f-193e79129bde",2015-04-28,"BART_032.basePlot.bgc","D01","BART","BART_032","tower",2014-08-21 13:11:00,"BART_032-O-39-30-20140821",NA,"BART_032-O-39-30-20140821-CN",NA,"soil","N",1.5,-28.3,1.76,45.21,25.7,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T042530Z","RELEASE-2021"
"ac51c5e0-ba43-4eaf-a312-6ea58cc4b0e7",2015-04-28,"BART_032.basePlot.bgc","D01","BART","BART_032","tower",2014-08-21 13:15:00,"BART_032-M-2-1-20140821",NA,"BART_032-M-2-1-20140821-CN",NA,"soil","N",7.7,-28,0.16,3.98,24.2,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T042530Z","RELEASE-2021"
"1d35c64c-7ced-4d86-9952-7424c38b10d2",2015-04-28,"BART_032.basePlot.bgc","D01","BART","BART_032","tower",2014-08-21 13:15:00,"BART_032-O-2-1-20140821",NA,"BART_032-O-2-1-20140821-CN",NA,"soil","N",1.9,-29.2,1.35,41.36,30.7,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T042530Z","RELEASE-2021"
"669c9f81-2eaf-4abf-a830-116f399886db",2015-04-28,"BART_032.basePlot.bgc","D01","BART","BART_032","tower",2014-08-21 13:51:00,"BART_032-O-8-11-20140821",NA,"BART_032-O-8-11-20140821-CN",NA,"soil","N",0.1,-28.9,1.72,42.86,25,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T042530Z","RELEASE-2021"
"f0659ba7-fd2d-4092-9ae2-7219a3d83302",2015-04-28,"BART_032.basePlot.bgc","D01","BART","BART_032","tower",2014-08-21 13:51:00,"BART_032-M-8-11-20140821",NA,"BART_032-M-8-11-20140821-CN",NA,"soil","N",6.5,-27.8,0.17,3.47,20,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T042530Z","RELEASE-2021"
"063312ce-f357-4ae2-9c74-724181548787",2015-04-28,"BART_002.basePlot.bgc","D01","BART","BART_002","distributed",2014-08-21 18:10:00,"BART_002-M-33-17-20140821",NA,"BART_002-M-33-17-20140821-CN",NA,"soil","N",5.9,-26.8,0.28,5.73,20.5,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T042530Z","RELEASE-2021"
"2a05adae-14e1-4018-ab39-e3a8d7860010",2015-04-28,"BART_002.basePlot.bgc","D01","BART","BART_002","distributed",2014-08-21 18:24:00,"BART_002-M-17-37-20140821",NA,"BART_002-M-17-37-20140821-CN",NA,"soil","N",6,-26.6,0.21,5.45,26,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T042530Z","RELEASE-2021"
"b7f8faff-a8d8-40c9-90b7-0e75beefabc4",2015-04-28,"BART_002.basePlot.bgc","D01","BART","BART_002","distributed",2014-08-21 18:45:00,"BART_002-M-2-27-20140821",NA,"BART_002-M-2-27-20140821-CN",NA,"soil","N",5,-27.3,0.33,7.05,21.4,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T042530Z","RELEASE-2021"
"c414c4ef-00d1-43af-a51d-cf7de554279a",2017-08-08,"BART_024.basePlot.bgc","D01","BART","BART_024","distributed",2015-07-27 12:26:00,"BART_024-O-21.5-5.5-20150727",NA,"BART_024-O-21.5-5.5-20150727-CN",NA,"soil","N",-6.1,-27.9,1.5,44.53,29.7,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T053854Z","RELEASE-2021"
"f92fc1b4-c824-4d60-83bc-21d83f3d1b4e",2017-08-08,"BART_024.basePlot.bgc","D01","BART","BART_024","distributed",2015-07-27 12:26:00,"BART_024-M-21.5-5.5-20150727",NA,"BART_024-M-21.5-5.5-20150727-CN",NA,"soil","N",-6.3,-38.8,0.23,10.16,44.7,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T053854Z","RELEASE-2021"
"10813314-79d2-4a62-b0ee-99e8f0ecc234",2017-08-08,"BART_024.basePlot.bgc","D01","BART","BART_024","distributed",2015-07-27 12:46:00,"BART_024-M-38-22-20150727",NA,"BART_024-M-38-22-20150727-CN",NA,"soil","N",2.9,-27.8,0.53,24.16,45.2,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T053854Z","RELEASE-2021"
"f47093ce-c452-4856-a373-999f454ad905",2017-08-08,"BART_024.basePlot.bgc","D01","BART","BART_024","distributed",2015-07-27 12:46:00,"BART_024-O-38-22-20150727",NA,"BART_024-O-38-22-20150727-CN",NA,"soil","N",-5.1,-27.5,1.35,52,38.4,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T053854Z","RELEASE-2021"
"a1538cbd-9f50-4877-8b99-cc46d6e53f52",2017-08-08,"BART_024.basePlot.bgc","D01","BART","BART_024","distributed",2015-07-27 13:06:00,"BART_024-O-6-22.5-20150727",NA,"BART_024-O-6-22.5-20150727-CN",NA,"soil","N",-2.3,-27.5,1.36,42.63,31.3,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T053854Z","RELEASE-2021"
"68487ff5-54d5-47f5-952f-59485011d0bf",2017-08-08,"BART_024.basePlot.bgc","D01","BART","BART_024","distributed",2015-07-27 13:06:00,"BART_024-M-6-22.5-20150727",NA,"BART_024-M-6-22.5-20150727-CN",NA,"soil","N",4,-26.7,0.43,14.76,34.3,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T053854Z","RELEASE-2021"
"a178fac9-fd66-419d-a98b-c93f4100028e",2017-08-08,"BART_024.basePlot.bgc","D01","BART","BART_024","distributed",2015-07-27 13:06:00,"BART_024-O-6-22.5-20150727",NA,"BART_024-O-6-22.5-20150727-CN",NA,"soil","N",-1.5,-28.4,1.37,43.91,31.9,"OK","OK","OK","OK",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T053854Z","RELEASE-2021"
"a560bc3e-a11e-4008-86f3-c29b56d875b8",2017-07-03,"BART_003.basePlot.bgc","D01","BART","BART_003","distributed",2015-07-27 13:55:00,"BART_003-M-34.5-17-20150727",NA,"BART_003-M-34.5-17-20150727-CN",NA,"soil","N",4.4,-27.2,0.12,2.27,18.6,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T053854Z","RELEASE-2021"
"fc10c7b2-a40f-41c0-a3b8-e7d569d1342b",2017-07-03,"BART_003.basePlot.bgc","D01","BART","BART_003","distributed",2015-07-27 13:55:00,"BART_003-O-34.5-17-20150727",NA,"BART_003-O-34.5-17-20150727-CN",NA,"soil","N",0.1,-28.9,2.06,44.14,21.4,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T053854Z","RELEASE-2021"
"2761df69-4018-476c-ac14-c06717ed670a",2017-07-03,"BART_003.basePlot.bgc","D01","BART","BART_003","distributed",2015-07-27 14:09:00,"BART_003-O-33.5-36.5-20150727",NA,"BART_003-O-33.5-36.5-20150727-CN",NA,"soil","N",0.7,-27.9,1.98,45.93,23.2,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T053854Z","RELEASE-2021"
"d8b55f62-1b90-404f-af33-140eeeb31613",2017-07-03,"BART_003.basePlot.bgc","D01","BART","BART_003","distributed",2015-07-27 14:09:00,"BART_003-M-33.5-36.5-20150727",NA,"BART_003-M-33.5-36.5-20150727-CN",NA,"soil","N",6.2,-26.5,0.22,3.29,15.1,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T053854Z","RELEASE-2021"
"0f7cb09d-4ab7-4fa9-bca0-b144eef812ff",2017-08-08,"BART_003.basePlot.bgc","D01","BART","BART_003","distributed",2015-07-27 14:28:00,"BART_003-M-12.5-34-20150727",NA,"BART_003-M-12.5-34-20150727-CN",NA,"soil","N",-9.5,-26,0.08,1.41,17.2,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T053854Z","RELEASE-2021"
"1e76ce10-a0c2-4c78-a7de-36ef33e6dcaf",2017-07-03,"BART_003.basePlot.bgc","D01","BART","BART_003","distributed",2015-07-27 14:28:00,"BART_003-O-12.5-34-20150727",NA,"BART_003-O-12.5-34-20150727-CN",NA,"soil","N",1.3,-28.4,1.89,42.55,22.5,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T053854Z","RELEASE-2021"
"9928a05f-caab-4dfc-b59b-fcf9c8735144",2017-07-03,"BART_040.basePlot.bgc","D01","BART","BART_040","tower",2015-07-27 16:40:00,"BART_040-O-26-9-20150727",NA,"BART_040-O-26-9-20150727-CN",NA,"soil","N",1.5,-28.3,1.7,40.22,23.7,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T053854Z","RELEASE-2021"
"84c1e4f7-3ab5-4b18-9ecc-48179e7c9351",2017-07-03,"BART_040.basePlot.bgc","D01","BART","BART_040","tower",2015-07-27 16:40:00,"BART_040-O-26-9-20150727",NA,"BART_040-O-26-9-20150727-CN",NA,"soil","N",1.3,-28.4,1.7,40.45,23.8,"OK","OK","OK","OK",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T053854Z","RELEASE-2021"
"208edfd2-81fe-4007-b8c4-0ec923c179d8",2017-07-03,"BART_040.basePlot.bgc","D01","BART","BART_040","tower",2015-07-27 16:40:00,"BART_040-M-26-9-20150727",NA,"BART_040-M-26-9-20150727-CN",NA,"soil","N",7.7,-26.7,0.16,3.84,23.5,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T053854Z","RELEASE-2021"
"12a75b20-98b9-401b-8763-a22864d150b3",2017-07-03,"BART_040.basePlot.bgc","D01","BART","BART_040","tower",2015-07-27 16:51:00,"BART_040-M-20.5-30.5-20150727",NA,"BART_040-M-20.5-30.5-20150727-CN",NA,"soil","N",3.4,-27,0.23,5.92,25.8,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T053854Z","RELEASE-2021"
"a40218cf-4b89-4020-ae0b-6d9f8ccc4468",2017-07-03,"BART_040.basePlot.bgc","D01","BART","BART_040","tower",2015-07-27 16:51:00,"BART_040-O-20.5-30.5-20150727",NA,"BART_040-O-20.5-30.5-20150727-CN",NA,"soil","N",0.1,-28.8,1.82,46.84,25.7,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T053854Z","RELEASE-2021"
"c0181d65-c82f-4978-b7dd-0a5ed3353f6e",2017-07-03,"BART_040.basePlot.bgc","D01","BART","BART_040","tower",2015-07-27 17:01:00,"BART_040-M-6-29-20150727",NA,"BART_040-M-6-29-20150727-CN",NA,"soil","N",7.2,-26.8,0.18,3.31,18.1,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T053854Z","RELEASE-2021"
"00b2defe-2e28-4c73-a25f-8f896d259c26",2017-07-03,"BART_040.basePlot.bgc","D01","BART","BART_040","tower",2015-07-27 17:01:00,"BART_040-O-6-29-20150727",NA,"BART_040-O-6-29-20150727-CN",NA,"soil","N",0.2,-28.6,1.85,40.48,21.9,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T053854Z","RELEASE-2021"
"1b303f11-a527-4438-8e96-a119850a3e13",2017-07-03,"BART_071.basePlot.bgc","D01","BART","BART_071","tower",2015-07-27 19:16:00,"BART_071-M-39-19.5-20150727",NA,"BART_071-M-39-19.5-20150727-CN",NA,"soil","N",2.6,-28.1,0.16,5.12,31.1,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T053854Z","RELEASE-2021"
"d9fe8bcd-33cd-42cd-9a10-320061bfbf3b",2017-07-03,"BART_071.basePlot.bgc","D01","BART","BART_071","tower",2015-07-27 19:16:00,"BART_071-O-39-19.5-20150727",NA,"BART_071-O-39-19.5-20150727-CN",NA,"soil","N",1,-28.9,1.5,41.01,27.4,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T053854Z","RELEASE-2021"
"7cae6fc9-8c87-4b43-9ddc-e50d41662fe4",2017-07-03,"BART_071.basePlot.bgc","D01","BART","BART_071","tower",2015-07-27 19:32:00,"BART_071-M-35-36-20150727",NA,"BART_071-M-35-36-20150727-CN",NA,"soil","N",4.8,-27.5,0.17,5.01,28.8,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T053854Z","RELEASE-2021"
"4a320394-d20f-4f3c-915d-67333e16f8e2",2017-07-03,"BART_071.basePlot.bgc","D01","BART","BART_071","tower",2015-07-27 19:32:00,"BART_071-O-35-36-20150727",NA,"BART_071-O-35-36-20150727-CN",NA,"soil","N",-0.3,-28.8,1.52,42.86,28.2,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T053854Z","RELEASE-2021"
"a4b91a39-a700-4477-a0c1-18b9f815443d",2017-07-03,"BART_071.basePlot.bgc","D01","BART","BART_071","tower",2015-07-27 19:48:00,"BART_071-O-5.5-38-20150727",NA,"BART_071-O-5.5-38-20150727-CN",NA,"soil","N",-0.4,-28.7,1.49,42.64,28.6,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData|dryingProtocolError","20201217T053854Z","RELEASE-2021"
"ad59d0dc-0792-489c-b70a-f110d8be4c7c",2017-07-03,"BART_071.basePlot.bgc","D01","BART","BART_071","tower",2015-07-27 19:48:00,"BART_071-M-5.5-38-20150727",NA,"BART_071-M-5.5-38-20150727-CN",NA,"soil","N",1.1,-27.9,0.18,6.07,34.2,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData","20201217T053854Z","RELEASE-2021"
