"uid","domainID","siteID","pitNamedLocation","pitID","horizonID","biogeoID","horizonName","biogeoHorizonProportion","biogeoSampleType","setDate","collectDate","coarseFrag2To5","coarseFrag5To20","sandTotal","siltTotal","clayTotal","carbonateClay","clayFineContent","siltFineContent","siltCoarseContent","sandVeryFineContent","sandFineContent","sandMediumContent","sandCoarseContent","sandVeryCoarseContent","carbonTot","nitrogenTot","sulfurTot","estimatedOC","airDryOvenDry","alMjelm","caMjelm","feMjelm","kMjelm","mgMjelm","mnMjelm","naMjelm","pMjelm","siMjelm","srMjelm","tiMjelm","zrMjelm","phCacl2","phH2o","ec12pre","gypsumConc","caco3Conc","caNh4d","kNh4d","mgNh4d","naNh4d","cecdNh4","alSatCecd33","baseSumCecd10","bsesatCecd10","ececCecd33","alKcl","feKcl","mnKcl","bSatx","brSatx","caSatx","clSatx","co3Satx","ecSatp","flSatx","waterSatx","hco3Sx","kSatx","mgSatx","naSatx","no2Satx","no3Satx","pSatx","phSp","resist","so4Satx","laboratoryName","labProjID","biogeoTopDepth","biogeoBottomDepth","biogeoCenterDepth","remarks","publicationDate","release"
"10f305eb-c0ee-4ee2-a3d5-5398d57c9439","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_2CBK2","14_ONAQUI_PIT1_BIOGEO_165-178_2CBK3","2CBk2",1,"Regular",2014-06-02,2014-06-02,88,398,62.9,22.6,14.5,1,NA,5.9,16.7,30.2,22,5.4,2.4,2.9,4.8,0.4,0.7,1,1.025,37115,17988,20256,12577,6145,409,6584,658,354252,150,2573,115,8.3,8.5,4.25,0,30,47.3,0.3,5,12.8,10.8,NA,65.4,100,NA,NA,NA,NA,NA,0,29.4,107.4,0,18.52,0,39.9,1.3,0.2,20.7,175.1,0,1,0,7.9,NA,106.4,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT057",165,178,171.5,NA,"20201217T033928Z","RELEASE-2021"
"e9948f47-d4ef-4d38-b865-fb784e38c23e","D15","ONAQ","MEGAPT100987","15_ONAQUI_PIT1","15_ONAQUI_PIT1_2CBK1","14_ONAQUI_PIT1_BIOGEO_156-165_CBK2","2CBk1",1,"Regular",2014-06-02,2014-06-02,109,300,49.9,34.4,15.7,1.8,NA,14.7,19.7,24.7,18.4,2.6,1.9,2.3,6.2,0.5,0.5,1,1.033,46417,21105,22497,14876,7258,447,7828,599,331835,168,2847,133,8.3,8.5,4.85,0,40,49.5,0.4,5.9,14.8,13.5,NA,70.6,100,NA,NA,NA,NA,NA,0.5,16.9,108.2,0,17.52,0,47.9,1.3,0.1,16.7,171.1,0,1,0,8.3,NA,82.3,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USUT057",156,165,160.5,NA,"20201217T033928Z","RELEASE-2021"
"ddcc2367-a6dd-431a-bd2e-fc6c39e9eed4","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_AB","D16_ABBY_PIT1_BIOGEO_19-44_AB","AB",1,"Regular",2015-06-01,2015-06-01,221,2,24.8,40.3,34.9,NA,NA,30.6,9.7,8.1,8.8,5.3,1.7,0.9,22,1.4,0.1,22,1.061,97742,5362,65110,3450,3277,1019,5770,675,200276,88,8471,108,4.7,5.3,0.03,NA,NA,0.3,0.2,0.1,0,20.6,79,0.6,3,2.9,2.3,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWA064",19,44,31.5,NA,"20201217T052720Z","RELEASE-2021"
"e896afee-709a-4cfb-a137-a9996eebcea7","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_BW1","D16_ABBY_PIT1_BIOGEO_44-74_BW1","Bw1",1,"Regular",2015-06-01,2015-06-01,188,76,20.1,37.1,42.8,NA,NA,28.5,8.6,6.7,6.8,3.9,1.9,0.8,48.8,2.9,0.2,49,1.051,108453,2758,73957,2927,2536,526,3594,609,211032,67,9657,52,4.6,5.2,0.02,NA,NA,0.1,0.1,0,0,15,94,0.2,1,3.1,2.9,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWA064",44,74,59,NA,"20201217T052720Z","RELEASE-2021"
"422d4f14-af67-49b9-9e13-efa5fb711a80","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_2C","D16_ABBY_PIT1_BIOGEO_131-200_2C","2C",1,"Regular",2015-06-01,2015-06-01,126,30,30.5,40.1,29.4,NA,NA,30.6,9.5,9.3,9.4,5.7,5,1.1,1.1,0.5,0,1,1.056,137732,584,82171,3228,3456,969,446,439,222034,25,9934,29,4.2,5.4,0.15,NA,NA,0.3,0.2,0.4,0,18.9,93,0.9,5,12.7,11.8,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWA064",131,200,165.5,NA,"20201217T052720Z","RELEASE-2021"
"9821bfd1-8533-489c-a1a9-19e5e0b8635d","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_A","D16_ABBY_PIT1_BIOGEO_3-19_A","A",1,"Regular",2015-06-01,2015-06-01,106,75,26.8,35.8,37.4,NA,NA,25.9,9.9,7.6,8.4,5.9,3,1.9,127.5,5.8,0.3,128,1.087,84713,5789,58092,3181,3098,1307,5215,748,170356,84,7283,80,4.7,5.5,0.03,NA,NA,5,0.6,1.2,0,37.7,25,6.8,18,9.1,2.3,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWA064",3,19,11,NA,"20201217T052720Z","RELEASE-2021"
"f036c98c-663d-4362-8659-5f89172192d1","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_OI","D16_ABBY_PIT1_BIOGEO_0-3_OI","Oi",1,"Regular",2015-06-01,2015-06-01,115,95,27.2,36.4,36.4,NA,NA,28,8.4,7.7,9.1,5.9,1.9,2.6,137.6,5.9,0.4,138,1.075,87085,6350,60108,3241,3477,1411,5325,819,179617,90,7553,85,4.7,5.5,0.12,NA,NA,5.4,0.6,1.2,0,36.2,28,7.2,20,10,2.8,NA,48.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWA064",0,3,1.5,NA,"20201217T052720Z","RELEASE-2021"
"11651f06-b64e-4fb0-914a-f02f37d6327a","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_2BW2","D16_ABBY_PIT1_BIOGEO_74-103_2BW2","2Bw2",1,"Regular",2015-06-01,2015-06-01,139,33,15.1,40.9,44,NA,NA,31.8,9.1,6.1,4.8,2.5,1.4,0.3,3.4,0.6,0.1,3,1.055,136558,260,84016,2330,2233,658,489,358,200766,23,9443,37,4.1,5.1,0.18,NA,NA,0.2,0.2,0.3,0,17.2,94,0.7,4,11.6,10.9,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWA064",74,103,88.5,NA,"20201217T052720Z","RELEASE-2021"
"7c3e55c3-0088-49e0-bbb9-aa95f6bde864","D16","ABBY","MEGAPT102179","D16_ABBY_PIT1","16_ABBY_PIT1_2BC","D16_ABBY_PIT1_BIOGEO_103-131_2BC","2BC",1,"Regular",2015-06-01,2015-06-01,158,175,21.1,43.1,35.8,NA,NA,34.2,8.9,8.1,6.6,3.4,2.3,0.7,2.1,0.5,0.1,2,1.055,137238,340,92438,2853,2583,762,452,364,213662,23,9448,29,4.1,5.2,0.07,NA,NA,0.2,0.1,0.3,0,17.3,95,0.6,3,11.3,10.7,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USWA064",103,131,117,NA,"20201217T052720Z","RELEASE-2021"
"f86e6ecd-0968-44ba-b005-c685abc3785b","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_OI","D16_WREF_PIT1_BIOGEO_0-3_OI","Oi",1,"Regular",2017-09-26,2017-09-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.1,12.2,0.9,555,1.089,4703,4832,2125,1825,840,717,853,949,14836,41,309,5,3.5,4.1,1.88,0,NA,16.2,2.6,3.4,0.1,80.3,6,22.4,28,23.8,1.4,NA,621.2,NA,0,1.2,0.6,0,0.6,0.8,634.7,0,1.7,0.6,0.5,0,0,4.3,4,NA,0,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",0,3,1.5,NA,"20201217T225924Z","RELEASE-2021"
"f77bf143-94d3-4fdc-99a8-5cfc3f8d0ee5","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_OA","D16_WREF_PIT1_BIOGEO_3-9_OA","Oa",1,"Regular",2017-09-26,2017-09-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.5,14.2,1.3,519,1.093,11466,4720,4954,2209,1237,261,2381,1001,34632,67,761,15,3.1,3.8,1.4,0,NA,10.1,1.7,2.3,0.2,100.3,30,14.3,14,20.5,6.2,NA,178.1,NA,0,0.8,0.8,0,0.57,1.5,422.6,0,1.3,0.4,0.7,0,0,2.1,3.7,NA,0.4,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",3,9,6,NA,"20201217T225924Z","RELEASE-2021"
"daf81c0f-3827-48f4-82fa-1d93f718535a","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_2C2","D16_WREF_PIT1_BIOGEO_136-162_2C2","2C2",1,"Regular",2017-09-26,2017-09-26,4,0,88.8,9.2,2,NA,NA,6.4,2.8,7.5,14.4,33.6,28.2,5.1,3,0.4,0.9,3,1.037,103542,28893,32756,3157,6606,388,33215,583,255033,514,4492,51,5.9,5.7,0.02,NA,NA,0,0,0,0,6.7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",136,162,149,NA,"20201217T225924Z","RELEASE-2021"
"b8b9f3dd-1ae0-4f50-8c68-51641c48c2c9","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_AC","D16_WREF_PIT1_BIOGEO_BIOGEO3","Ac",1,"Audit",2017-09-26,2017-09-26,90,21,44.3,40.4,15.3,NA,NA,25.9,14.5,8.7,10.9,14.4,7.5,2.8,15.4,1.2,0.1,15,1.026,86119,15671,48079,9592,7373,585,19840,897,245121,307,6524,118,4.7,5.3,0.02,NA,NA,0,0.2,0,0,11.5,88,0.2,2,1.6,1.4,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",9,50,29.5,NA,"20201217T225924Z","RELEASE-2021"
"5bf1092c-a2e8-4aa3-9c86-d5fb0abb39f2","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_AC","D16_WREF_PIT1_BIOGEO_BIOGEO2","Ac",1,"Audit",2017-09-26,2017-09-26,10,0,45.1,39.9,15,NA,NA,26.5,13.4,8.1,9.7,13,9.9,4.4,14.8,1.1,0.1,15,1.026,104489,16126,48523,9758,8860,590,19794,961,244628,318,6450,120,4.8,5.3,0.02,NA,NA,0,0.2,0,0,12.7,86,0.2,2,1.4,1.2,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",9,50,29.5,NA,"20201217T225924Z","RELEASE-2021"
"22f61b20-7bb2-4071-b0cb-e8cb5f6f49cd","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_AC","D16_WREF_PIT1_BIOGEO_BIOGEO4","Ac",1,"Audit",2017-09-26,2017-09-26,20,1,46.9,39,14.1,NA,NA,25.8,13.2,7.7,10.7,12.8,10.1,5.6,16,1.1,0.1,16,1.032,84029,14217,46999,9113,6931,563,18755,1025,237402,284,6210,121,4.7,5.3,0.02,NA,NA,0,0.2,0,0,12.9,86,0.2,2,1.4,1.2,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",9,50,29.5,NA,"20201217T225924Z","RELEASE-2021"
"78c56441-e638-41b0-a574-a8ffed616e8c","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_AC","D16_WREF_PIT1_BIOGEO_BIOGEO1","Ac",1,"Audit",2017-09-26,2017-09-26,111,15,46.5,38.7,14.8,NA,NA,26,12.7,6.7,10.7,11.6,10.8,6.7,14.4,1.2,0.2,14,1.026,93250,15231,43123,9004,8041,528,18637,741,228308,296,6068,106,4.7,5.3,0.02,NA,NA,0,0.2,0,0,12.9,86,0.2,2,1.4,1.2,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",9,50,29.5,NA,"20201217T225924Z","RELEASE-2021"
"d70bdfcf-2877-4c73-8f32-f033fae94d85","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_BW","D16_WREF_PIT1_BIOGEO_50-80_BW","Bw",1,"Regular",2017-09-26,2017-09-26,67,0,45.7,41.2,13.1,NA,NA,28,13.2,8.5,10.9,14.7,8.9,2.7,12.3,1,0.3,12,1.03,84089,13345,44390,8834,7461,494,18135,656,231747,273,6039,107,4.9,5.5,0.02,NA,NA,0,0.2,0,0,11.7,85,0.2,2,1.3,1.1,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",50,80,65,NA,"20201217T225924Z","RELEASE-2021"
"08d15a45-2ba9-4034-adda-8ea86100534a","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_BC","D16_WREF_PIT1_BIOGEO_80-94_BC","BC",1,"Regular",2017-09-26,2017-09-26,6,0,54.8,35.6,9.6,NA,NA,25.6,10,8.5,13.1,17.4,12.2,3.6,5.4,0.8,0.7,5,1.039,100758,16630,46661,9019,8756,485,21164,561,256446,328,6071,106,5.5,5.8,0.01,NA,NA,0,0.1,0,0,10.1,NA,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",80,94,87,NA,"20201217T225924Z","RELEASE-2021"
"9fc9c5c4-dd4d-40b5-b199-7111610c439b","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_AC","D16_WREF_PIT1_BIOGEO_9-50_AC","Ac",1,"Regular",2017-09-26,2017-09-26,72,0,49.5,36.9,13.6,NA,NA,26.1,10.8,7.7,7.9,10.6,10.5,12.8,15.4,1,0.2,15,1.028,90936,14799,45509,9236,7926,543,19342,874,237657,296,6287,111,4.8,5.4,0.03,NA,NA,0,0.2,0,0,16,83,0.2,1,1.2,1,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",9,50,29.5,NA,"20201217T225924Z","RELEASE-2021"
"ad5dfde7-840c-4dd4-9d60-630105119fb6","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_3AB","D16_WREF_PIT1_BIOGEO_162-178_3AB","3AB",1,"Regular",2017-09-26,2017-09-26,3,0,86.6,12.1,1.3,NA,NA,9.4,2.7,7.5,26.5,39.6,11.9,1.1,4.7,0.5,0.5,5,1.031,116810,28790,27903,6645,7050,426,30605,400,268288,516,4262,36,5.9,5.7,0.02,NA,NA,0,0,0,0,5.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",162,178,170,NA,"20201217T225924Z","RELEASE-2021"
"bd98545d-159a-4cd3-bcf5-c9be692c1a0e","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_2C1","D16_WREF_PIT1_BIOGEO_94-136_2C1","2C1",1,"Regular",2017-09-26,2017-09-26,3,0,78.1,16,5.9,NA,NA,12.9,3.1,6.9,15.8,26,24.4,5,4.4,0.6,0.9,4,1.041,91560,20917,36740,5076,6558,462,27869,545,259123,437,5271,64,5.9,5.7,0.02,NA,NA,0,0.1,0,0,8.1,NA,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",94,136,115,NA,"20201217T225924Z","RELEASE-2021"
"00edab59-2ba3-438a-a402-d91b705e8014","D16","WREF","MEGAPT112745","D16_WREF_PIT1","16_WREF_PIT1_3CG","D16_WREF_PIT1_BIOGEO_178-200_3CG","3Cg",1,"Regular",2017-09-26,2017-09-26,6,0,64.5,30,5.5,NA,NA,21.9,8.1,11.4,15.4,17.5,17.7,2.5,6,0.6,0.9,6,1.051,98784,16924,33293,7283,6626,362,24686,560,261319,348,4286,60,5.8,5.7,0.02,NA,NA,0,0,0,0,10.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2018USWA008",178,200,189,NA,"20201217T225924Z","RELEASE-2021"
"ba8922c0-d121-41f2-8a46-ec3c57e3fe51","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_C","D17_SJER_PIT1_BIOGEO_81-129_C","C",1,"Regular",2016-11-15,2016-11-15,70,3,86.8,7.1,6.1,NA,NA,3.8,3.3,6.5,15.9,26.4,27.9,10.1,0.8,0,0,1,1.005,68165,15600,13094,10632,2679,189,30151,159,301968,367,1592,21,5.4,6.1,0.03,NA,NA,2.3,0.1,0.4,0,2,NA,2.8,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USCA032",81,129,105,NA,"20201217T173509Z","RELEASE-2021"
"46eb4023-b4d0-4a66-8091-e9c38b53e08d","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_R",NA,"R",NA,NA,2016-11-15,2016-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201217T173509Z","RELEASE-2021"
"43e0a81d-8df2-4233-b03b-7fe6f72b4b3c","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_BW","D17_SJER_PIT1_BIOGEO_57-81_BW","Bw",1,"Regular",2016-11-15,2016-11-15,57,5,78.6,14.2,7.2,NA,NA,9.1,5.1,6.9,16.5,22,23.2,10,1.4,0.1,0,1,1.005,75838,14616,16035,13946,3679,261,28797,256,316954,362,2006,25,5.2,5.9,0.03,NA,NA,1.9,0.1,0.2,0,1.8,NA,2.2,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USCA032",57,81,69,NA,"20201217T173509Z","RELEASE-2021"
"2ccfc4d1-c260-4434-a78a-6faac1008e7a","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_A2","D17_SJER_PIT1_BIOGEO_8-34_A2","A2",1,"Regular",2016-11-15,2016-11-15,45,4,79.1,15.3,5.6,NA,NA,9.7,5.6,8.1,16.1,22.6,24.5,7.8,3.8,0.3,0,4,1.004,77960,15842,13832,13047,3129,289,26531,307,310938,361,1719,22,5.1,5.8,0.06,NA,NA,2.6,0.2,0.2,0,3.5,NA,3,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USCA032",8,34,21,NA,"20201217T173509Z","RELEASE-2021"
"c21f1226-8e13-4617-b9ca-4082e7cc6d79","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_CR","D17_SJER_PIT1_BIOGEO_129-170_CR","Cr",1,"Regular",2016-11-15,2016-11-15,61,9,92,4.4,3.6,NA,NA,2.3,2.1,5.3,15.2,23.4,32.1,16,0.5,0,0,1,1.003,71733,17048,13752,12237,2806,173,31897,179,321815,400,1670,19,5.2,6,0.03,NA,NA,2,0.1,0.4,0,1.4,NA,2.5,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USCA032",129,170,149.5,NA,"20201217T173509Z","RELEASE-2021"
"d2cf6e08-697b-4043-b867-33de48c7fa15","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_A1","D17_SJER_PIT1_BIOGEO_0-8_A1","A1",1,"Regular",2016-11-15,2016-11-15,35,9,78.8,16.2,5,NA,NA,11.1,5.1,7.6,14.5,22.3,25.6,8.8,12.4,1.1,0.1,12,1.006,58583,12396,11578,11458,2578,268,23442,338,269748,302,1491,24,5.2,5.4,0.47,NA,NA,4.3,0.4,0.5,0,4.9,NA,5.2,100,NA,NA,NA,NA,NA,0,13.2,1,0,2.13,0.1,34.2,1.1,1.8,3.5,0.8,1.2,15.9,0.3,5.5,NA,0.4,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USCA032",0,8,4,"Bottom depth initially erroneously recorded as 6 cm; but changed to 8 cm on 20161213","20201217T173509Z","RELEASE-2021"
"573cb175-7565-4ab7-8d2b-daad11555e85","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_BA","D17_SJER_PIT1_BIOGEO_34-57_BA","BA",1,"Regular",2016-11-15,2016-11-15,42,3,77.4,15.8,6.8,NA,NA,10.1,5.7,6.9,16,22.1,22.8,9.6,2.3,0.1,0,2,1.005,74380,14443,13595,12938,3193,256,26048,289,315835,351,1703,24,5.2,6,0.04,NA,NA,2.5,0.1,0.2,0,2.8,NA,2.8,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USCA032",34,57,45.5,NA,"20201217T173509Z","RELEASE-2021"
"3c3a24c1-e316-4f1a-8df0-95a69eb908fa","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_OI/OE","D17_SOAP_PIT1_BIOGEO_0-4_OI/OE","Oi",1,"Regular",2016-08-15,2016-08-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.6,13.4,0.2,461,1.053,14826,9990,6568,4380,2575,474,1471,841,53737,74,840,5,4.6,5,1.9,0,NA,35.1,2.5,8.3,0,69.4,0,45.9,66,46.1,0.2,NA,31.3,NA,0,6.5,0.4,0,0.89,0.4,347.7,1.6,3,3.8,0,0,0.3,0,4.7,NA,0.4,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USCA139",0,4,2,NA,"20201217T152845Z","RELEASE-2021"
"4864308f-84a9-47db-9f08-10a019548b75","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_BT2","D17_SOAP_PIT1_BIOGEO_52-91_BT2","Bt1",1,"Regular",2016-08-15,2016-08-15,59,6,55.1,27.4,17.5,NA,NA,18.9,8.5,8.4,14.7,13.3,11.8,6.9,5.1,0.5,0,5,1.01,90568,9565,40977,19657,9128,883,8625,645,267515,141,5244,29,4.8,5.8,0.04,NA,NA,2.2,0.6,0.7,0,9.2,19,3.5,38,4.3,0.8,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USCA139",52,91,71.5,NA,"20201217T152845Z","RELEASE-2021"
"c58a8f55-c3ed-40f3-81e4-fa4c736119fd","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_A1","D17_SOAP_PIT1_BIOGEO_4-18_A1","A1",1,"Regular",2016-08-15,2016-08-15,42,2,56.5,30.1,13.4,NA,NA,20.8,9.3,8.6,13.9,13.1,12.4,8.5,70.8,2.7,0,71,1.021,77018,10215,33624,18461,7789,1012,7635,949,257436,138,4315,31,5.1,6,0.15,NA,NA,12.8,0.9,1.7,0,27.1,1,15.4,57,15.6,0.2,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USCA139",4,18,11,NA,"20201217T152845Z","RELEASE-2021"
"cc39a583-a544-40fd-809e-3d165baf26cd","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_BT1","D17_SOAP_PIT1_BIOGEO_32-52_BT1","AB",1,"Regular",2016-08-15,2016-08-15,43,4,59.7,28.3,12,NA,NA,19,9.3,8.1,15.8,13.7,13.4,8.7,14.2,0.7,0,14,1.012,80413,9014,37403,18764,7567,938,8982,843,258269,131,4891,34,5.1,6,0.05,NA,NA,3,0.5,0.3,0,10,17,3.8,38,4.6,0.8,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USCA139",32,52,42,NA,"20201217T152845Z","RELEASE-2021"
