plotID,horizon,sandTotal,siltTotal,clayTotal,bulkDensThirdBar,bulkDensOvenDry,waterRetentionThirdBar,caco3Conc,gypsumConc,phCacl2,phH2o,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,so4Satx,alKcl,feKcl,mnKcl,alSatCecd33,carbonTot,nitrogenTot,ctonRatio,estimatedOC,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate
HEAL_027,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,NaN,86.6,0,322.6,18.1,18,323,0.18,0.9,1211.6,673.9,0.03
HEAL_029,M,9.1,69.6,21.3,NaN,NaN,NaN,NaN,NaN,4.9,5.35,NaN,0,1.75,0.30000000000000004,0,0.355,0,145.60000000000002,1.1,0.1,1.65,0.35,0,0.8,0,5.4,0.4,0.2,NaN,94.55000000000001,1,96.25,5.199999999999999,18.5,96,0.215,1.42,898.55,461.45,0.04
HEAL_029,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,6.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,NaN,176.95,0,338.95,17.5,19,339,0.135,0.635,926.7,438.1,0.015
HEAL_045,M,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5,4.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.550000000000001,NaN,2.7,62,310.20000000000005,13.1,23.5,310,0.215,0.485,3.8000000000000003,331.65,0
HEAL_045,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2,NaN,160,19,469.4,16.2,29,469,0.2,1.23,133.1,466.3,0.01
HEAL_046,M,43,41.6,15.4,NaN,NaN,NaN,NaN,NaN,3.9499999999999997,4.45,NaN,0,0.95,0.2,0,0.21000000000000002,0.15000000000000002,161.6,0.44999999999999996,0.1,0.6499999999999999,0.35,0,0,0,4.6,0.25,6.85,NaN,18.8,45.5,165.7,7.6,21.5,166,0.39999999999999997,1.385,81.85,1196.35,0.03
HEAL_046,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.4,4.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3,NaN,441.8,15,443.8,13.4,33,444,0.12,0.33,494,612.5,0
HEAL_047,M,40.2,44.2,15.6,NaN,NaN,NaN,NaN,0,4,4.9,NaN,0,0.8,0.2,0,0.18,0.1,76.1,1,0.1,0.7,0.4,0,0,0,4.8,0.1,1.85,NaN,10.200000000000001,20,128.9,6.449999999999999,20.5,129,0.135,0.925,10.5,350.75,0.02
HEAL_047,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9,NaN,188.2,2,473.9,17,28,474,0.13,0.47,274.6,396.4,0
JERC_002,M,82.1,13.55,4.35,NaN,NaN,NaN,NaN,NaN,4.75,5.449999999999999,NaN,0,0.95,0.5,0,0.31,0.05,30.9,0.39999999999999997,0.15000000000000002,0.85,0.4,0.1,0.9,0,5.199999999999999,0.25,0.25,NaN,7.95,29,16.3,0.6000000000000001,34.5,16,0.055,0.05,107.19999999999999,84.25,0.01
JERC_003,M,78.30000000000001,16.35,5.35,NaN,NaN,NaN,0,0,5,5.6,NaN,0,4.6,0.7000000000000001,0,1.3800000000000001,0.05,32.9,0.65,0.45,1.1500000000000001,0.44999999999999996,0.05,7.75,0,5.1,1.85,0.25,NaN,5.65,41,16.75,1.1,14.5,16.5,0.09,0.085,78.25,74.8,0.03
JERC_005,M,85.46666666666667,8.7,5.833333333333333,NaN,NaN,NaN,NaN,NaN,4.966666666666667,5.766666666666667,NaN,0,0.6333333333333333,0.5,0,0.20666666666666667,0.03333333333333333,31.599999999999998,0.3,0.09999999999999999,0.3333333333333333,0.36666666666666664,0.06666666666666667,0.09999999999999999,0,5.533333333333333,0.23333333333333334,0.13333333333333333,NaN,14.700000000000001,16.5,15.100000000000001,0.7,15,15,0.07666666666666666,0.03333333333333333,141.96666666666667,96.13333333333333,0.013333333333333334
JERC_006,M,86.3,11.066666666666666,2.6333333333333333,NaN,NaN,NaN,NaN,NaN,4.533333333333333,5.2,NaN,0,0.7333333333333334,0.5333333333333333,0,0.39666666666666667,0.03333333333333333,33,0.09999999999999999,0.2,0.8666666666666667,0.4666666666666667,0,1.9666666666666668,0,5.166666666666667,0.2,0.33333333333333337,NaN,37.56666666666667,42.666666666666664,16.166666666666668,0.7,19,16,0.06,0.03,228.96666666666667,74.3,0.006666666666666667
JERC_008,M,82.06666666666666,12.200000000000001,5.733333333333333,NaN,NaN,NaN,0,NaN,4.766666666666667,5.4,NaN,0,2.1,0.39999999999999997,0,0.56,0,29.5,0.26666666666666666,0.30000000000000004,1.2,0.23333333333333334,0.13333333333333333,3.2666666666666666,0,5.5,0.26666666666666666,0.23333333333333334,NaN,9.266666666666666,43.5,11.133333333333333,0.6333333333333333,16.666666666666668,11,0.06666666666666667,0.04,322.9666666666667,32.7,0.013333333333333334
JERC_009,M,78.1,13.166666666666666,8.733333333333333,NaN,NaN,NaN,NaN,NaN,4.633333333333334,5.2,NaN,0,2.2,0.4666666666666667,0,0.65,0,32.233333333333334,0.09999999999999999,0.26666666666666666,1.6333333333333333,0.16666666666666669,0.03333333333333333,4.233333333333333,0,5.333333333333333,0.23333333333333334,0.4,NaN,19.46666666666667,28.666666666666668,17.066666666666666,0.43333333333333335,40.5,17,0.07,0.04666666666666667,369.6,18.033333333333335,0.013333333333333334
JERC_010,M,87.06666666666666,9.566666666666666,3.3666666666666667,NaN,NaN,NaN,NaN,NaN,5,5.5,NaN,0,3.7333333333333334,0.36666666666666664,0,0.7666666666666666,0,27,0.30000000000000004,0.23333333333333334,1.7666666666666666,0.36666666666666664,0.09999999999999999,5.2,0,5.7,0.19999999999999998,0.13333333333333333,NaN,7.433333333333334,58.5,8.033333333333333,0.5666666666666667,13,8,0.05666666666666667,0.04,403.8,13.633333333333333,0.013333333333333334
JERC_013,M,62.1,17.233333333333334,20.666666666666668,NaN,NaN,NaN,NaN,0,4.833333333333333,5.4,NaN,0,12.6,0.5,0,2.32,0,46.7,0.3,0.4,6.7,0,0.2,19.4,0,5.4,0.7,0.16666666666666666,NaN,9.633333333333333,11.5,15.7,0.6,25,15.666666666666666,0.06999999999999999,0.06999999999999999,309.3666666666667,29.533333333333335,0.013333333333333334
JERC_015,M,82.125,13.35,4.525,NaN,NaN,NaN,NaN,NaN,4.725,5.375,NaN,0,1.8,0.575,0,0.5875,0,31.575,0.1,0.15,1.525,0.45,0.05,3.5999999999999996,0,5.575,0.27499999999999997,0.2,NaN,10.875,28.666666666666668,14.8,0.39999999999999997,28.333333333333332,14.75,0.055,0.04,313.6,8,0.005
JERC_016,M,97.05000000000001,1.9,1.05,NaN,NaN,NaN,NaN,NaN,4.65,5.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,4.65,NaN,4.3,0.05,72,4,0.015,0.03,29.95,59,0
JERC_019,M,69.16666666666666,16.366666666666667,14.466666666666667,NaN,NaN,NaN,NaN,0,4.433333333333334,4.966666666666667,NaN,0,4.2,0.8,0,2.4,0,38.7,0.6,1.1,2.9,0.1,0.1,15,0,5.3,2.3,0.7333333333333334,NaN,6.5,55,12.533333333333333,0.4,42,12.666666666666666,0.06333333333333334,0.03666666666666667,95.33333333333333,40.46666666666667,0.01
JERC_021,M,68.05,22.65,9.3,NaN,NaN,NaN,NaN,0,4.9,5.5,NaN,0,8.9,1,0,2.27,0,43.3,0.3,0.5,8.8,0.1,0.2,17.6,0,5.2,1.1,0.05,NaN,11.65,6,19.8,0.85,24.5,20,0.07500000000000001,0.075,415.55,54.65,0.01
JERC_022,M,85.23333333333333,7.366666666666666,7.4,NaN,NaN,NaN,NaN,NaN,4.766666666666667,5.366666666666666,NaN,0,1.9,0.9,0,0.7833333333333333,0.03333333333333333,37.5,0.13333333333333333,0.4333333333333333,1.4333333333333333,0.4666666666666667,0.03333333333333333,4.333333333333333,0,5.6,0.3333333333333333,0.26666666666666666,NaN,22.166666666666668,11.666666666666666,15.666666666666668,0.6,26.5,15.666666666666666,0.07333333333333333,0.06333333333333334,596.5,22.733333333333334,0.013333333333333334
JERC_028,M,60.95,28.2,10.850000000000001,NaN,NaN,NaN,NaN,0,6.65,7,NaN,0,37.6,1,0,4.01,0.2,45.8,9.8,2.5,3,0,8,21.2,0,6.6,1.7,NaN,NaN,NaN,NaN,23.7,1.05,27.5,24,0.045,0.045,135.05,32,0.015
JERC_029,M,83.05000000000001,12.4,4.55,NaN,NaN,NaN,NaN,NaN,4.85,5.4,NaN,0,7.5,0.6,0,1.35,0,30.9,0.1,0.3,3.3,0.3,0.3,10.4,0,5.3,0.3,0.1,NaN,6.9,4,7,0.25,30.5,7,0.060000000000000005,0.04,344.04999999999995,10,0.01
JERC_030,M,74,17.299999999999997,8.7,NaN,NaN,NaN,NaN,0,4.35,4.75,NaN,0,3.1,0.6,0,1.15,0,35.7,0,0.5,2.2,0.1,0.1,8,0,4.7,0.5,0.6,NaN,9.55,24,10,0.44999999999999996,21.5,10,0.055,0.05,173.3,23.4,0.005
JERC_031,M,85.6,10.05,4.35,NaN,NaN,NaN,NaN,NaN,5,5.85,NaN,0,0.65,0.30000000000000004,0,0.215,0,27.85,0.25,0.2,0.5,0.3,0.2,0.5,0,6.199999999999999,0.15,0.05,NaN,5.1499999999999995,9,7.3500000000000005,0.55,12.5,7,0.05,0.025,175.35000000000002,75.7,0.01
JERC_033,M,80.05000000000001,15.7,4.25,NaN,NaN,NaN,NaN,NaN,4.6,5.35,NaN,0,0.8,0.5,0,0.44499999999999995,0,25.75,0,0.2,0.8,0.25,0.1,2.2,0,5.45,0.2,0.4,NaN,8.8,41.5,8.85,0.2,33,9,0.055,0.045,201,16.5,0.01
JERC_034,M,83.66666666666667,10.933333333333334,5.4,NaN,NaN,NaN,NaN,NaN,4.8,5.566666666666666,NaN,0,0.9666666666666666,0.6,0,0.32,0.03333333333333333,38.8,0.9,0.23333333333333334,0.6000000000000001,0.4,0.03333333333333333,0.6,0.03333333333333333,5.833333333333333,0.23333333333333334,0.3,NaN,33.56666666666667,36,21.866666666666667,1.0666666666666667,16,22,0.07333333333333333,0.04,368.33333333333337,42.96666666666667,0.013333333333333334
JERC_035,M,89.25,5.95,4.8,NaN,NaN,NaN,NaN,NaN,4.65,5.05,NaN,0,2.6500000000000004,0.4,0,0.775,0.05,30.8,0.05,0.5,1.1,0.3,0,5.1499999999999995,0,5.35,0.35,0.65,NaN,7.8999999999999995,39.5,13.3,0.8,16,13.5,0.16,0.03,146.35,268.35,0.025
JERC_047,M,91,5.45,3.55,NaN,NaN,NaN,0,NaN,5.199999999999999,5.85,NaN,0,5.1000000000000005,0.65,0,0.9650000000000001,0,31.55,1.05,0.65,1.75,0.35,1.2,4.6,0,5.6,0.8,0,NaN,3.5,NaN,6.1000000000000005,0.55,9.5,6,0.03,0.035,126.35,98.8,0.01
JERC_048,M,82.25,12.5,5.25,NaN,NaN,NaN,NaN,NaN,5.050000000000001,5.65,NaN,0,1.75,0.45,0,0.44,0,29.15,0.35,0.15,1.05,0.5,0.6,1.7,0,5.300000000000001,0.25,0.05,NaN,4.8,7,6.9,0.55,12.5,7,0.045,0.03,282.15,92.9,0.01
JERC_049,M,84.7,12.5,2.8,NaN,NaN,NaN,NaN,NaN,4.5,5.1,NaN,0,0.6,0.4,0,0.36,0,26.2,0,0.2,0.7,0.4,0.1,2.1,0,4.8,0.1,0.6,NaN,15.3,86,8.3,0.6,14,8,0.07,0.05,466.1,132.4,0.01
JORN_001,M,82.2,6.15,11.65,1.55,1.64,10.6,0,NaN,6.9,7.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.15,0.4,3,1,0.035,0,59.3,59.150000000000006,0.015
JORN_003,M,87.05,7.199999999999999,5.75,NaN,NaN,NaN,5,NaN,7.800000000000001,8.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3,0.30000000000000004,6,2,0.035,0,49.35,65.45,0.02
JORN_005,M,83.66666666666667,6.933333333333334,9.4,1.475,1.54,10.2,0,NaN,7.4,8.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8,0.5,3.6666666666666665,1.6666666666666667,0.04666666666666667,0,65.53333333333333,0,0.03
JORN_006,M,87.7,6.333333333333333,5.966666666666667,1.62,1.65,8.3,13.333333333333334,NaN,7.866666666666667,8.466666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.533333333333333,0.4666666666666667,4,2,0.03333333333333333,0,43.06666666666667,6.333333333333333,0.023333333333333334
JORN_007,M,89.83333333333333,4.333333333333334,5.833333333333333,1.49,1.545,7,NaN,NaN,6.633333333333333,7.366666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7333333333333334,0.4666666666666667,3.6666666666666665,1.6666666666666667,0.02,0,46.5,41.166666666666664,0.01
JORN_010,M,87.95,5,7.05,NaN,NaN,NaN,0,NaN,7.35,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.75,0.3,9.5,2,0.035,0,50.05,0,0.025
JORN_011,M,86.4,4.6,9,1.55,1.64,15.4,0,NaN,7.25,7.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9500000000000002,0.45,4,1.5,0.03,0,49.9,66.25,0.02
JORN_012,M,85.45,5.8,8.75,NaN,NaN,NaN,0,NaN,7.050000000000001,7.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.05,0.5,2,1,0.035,0,59.8,56.75,0.02
JORN_016,M,88,5.5,6.5,NaN,NaN,NaN,5,NaN,7.55,8.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.65,0.25,4.5,1,0.03,0,50.15,65.25,0.015
JORN_018,M,81.1,8.8,10.100000000000001,NaN,NaN,NaN,0,NaN,7.55,8.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8499999999999999,0.2,14,1.5,0.04,0,95.65,1.55,0.03
JORN_023,M,82.3,5.866666666666666,11.833333333333334,NaN,NaN,NaN,0,NaN,6.966666666666667,7.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4,0.5,2.6666666666666665,1.3333333333333333,0.03666666666666667,0.0033333333333333335,51,54.833333333333336,0.02
JORN_024,M,83.6,7.5,8.899999999999999,1.56,1.64,11.3,0,NaN,7.4,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.85,0.6,3,2,0.035,0,58.85,69.3,0.02
JORN_029,M,86.6,4.65,8.75,1.5,1.58,16.2,0,NaN,7.050000000000001,7.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.25,0.4,3,1,0.035,0,41.900000000000006,58.550000000000004,0.015
JORN_030,M,83.7,8.65,7.65,1.4849999999999999,1.5350000000000001,9.850000000000001,15,NaN,7.8,8.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.4,0.4,6.5,2.5,0.045,0,51.3,5.2,0.03
JORN_042,M,87.94999999999999,6.55,5.5,NaN,NaN,NaN,10,NaN,7.9,8.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6,0.5,2.5,1,0.04,0,47.7,21.65,0.03
JORN_044,M,85.55000000000001,7.8999999999999995,6.55,NaN,NaN,NaN,5,NaN,7.6,8.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.55,0.55,5.5,3,0.035,0,54.3,5.6,0.025
KONA_002,M,9.25,65.35,25.4,1.43,1.5150000000000001,20.549999999999997,NaN,NaN,5.3,5.949999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,16.2,NaN,15.7,1.75,8.5,15.5,0.09,0.10500000000000001,259.8,81,0.02
KONA_003,M,3.5,49.05,47.45,1.49,1.905,26.6,NaN,NaN,6.1,6.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5,1.4,7,10,0.14500000000000002,0.16999999999999998,370.6,140,0.045
KONA_004,M,7.366666666666667,50.63333333333333,42,1.4833333333333334,1.72,22.366666666666667,NaN,NaN,5.7,6.333333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.766666666666667,1.4333333333333333,8.333333333333334,12,0.12333333333333334,0.18,312.9666666666667,147.13333333333333,0.03333333333333333
KONA_005,M,11.95,63.900000000000006,24.15,1.37,1.4700000000000002,19.95,NaN,NaN,5.85,6.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.25,1.9,9.5,17.5,0.1,0.17,294.25,398.8,0.02
KONA_006,M,10.733333333333334,51.4,37.86666666666667,1.46,1.71,25.549999999999997,NaN,NaN,5.6,6.166666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.1,1.3,7,9.333333333333334,0.14333333333333334,0.11,281.26666666666665,60.6,0.03333333333333333
KONA_008,M,5.6,50.25,44.15,1.445,1.67,24.05,NaN,NaN,4.75,5.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.55,1.7,8,13.5,0.175,0.12,251.25,104.9,0.025
KONA_011,M,15.066666666666666,56.46666666666667,28.46666666666667,1.3699999999999999,1.49,21.8,NaN,NaN,6.566666666666666,7.1,NaN,0,6.3,0.3,0,0.95,0,59.6,3.3,1.3,1.7,0.4,1.2,3.7,0.2,6.7,0.5,NaN,NaN,NaN,NaN,14.5,1.5666666666666667,8.666666666666666,14.333333333333334,0.11333333333333334,0.16,348.23333333333335,323.33333333333337,0.03333333333333333
KONA_013,M,9.7,60.03333333333333,30.266666666666666,1.3766666666666667,1.49,20.466666666666665,NaN,NaN,5.633333333333333,6.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.933333333333334,1.4666666666666666,7.333333333333333,11,0.11333333333333333,0.12666666666666668,280.46666666666664,152.29999999999998,0.023333333333333334
KONA_016,M,11.100000000000001,63.8,25.1,1.49,1.58,20.4,NaN,NaN,5.199999999999999,5.7,NaN,0,4.7,0.2,0,0.87,0,56.8,0.1,1.1,1.7,0.3,1,5.7,0,5.5,0.4,NaN,NaN,NaN,NaN,12.7,1.5,8.5,13,0.095,0.095,250.85,144.8,0.02
KONA_017,M,13.75,56.3,29.95,1.4,1.5350000000000001,23,10,0,6.7,6.95,NaN,0,13.350000000000001,2.6,0,2.1950000000000003,0,65.15,4.05,2.2,4.25,2.65,3.65,9.75,0.6,6.8,1.7,NaN,NaN,NaN,NaN,25.049999999999997,2.9000000000000004,8.5,23.5,0.1,0.16999999999999998,316.9,574.25,0.04
KONA_019,M,7,60.8,32.2,1.49,1.585,20.65,NaN,NaN,5.5,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,1.45,8.5,13,0.11499999999999999,0.2,303.4,158.55,0.025
KONA_020,M,7.1000000000000005,52.63333333333333,40.266666666666666,1.46,1.7266666666666668,23.3,NaN,NaN,5.666666666666667,6.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.266666666666667,1.5,7.333333333333333,11.333333333333334,0.13333333333333333,0.16666666666666669,343.03333333333336,171.53333333333333,0.03333333333333333
KONA_022,M,13.55,48.05,38.4,1.36,1.625,28.700000000000003,30,0,6.3,6.5,NaN,0,12.65,1.95,0,1.995,0,70.4,2.55,2.35,4.3,1.5499999999999998,1.8,10.2,1.2000000000000002,6.35,3.15,NaN,NaN,NaN,NaN,31.450000000000003,3.65,8.5,29.5,0.11499999999999999,0.23,303.4,1737.45,0.035
KONA_023,M,4.7,53.43333333333334,41.86666666666667,1.41,1.7,26.566666666666666,NaN,NaN,5.7,6.366666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.9,1.6666666666666667,7.666666666666667,13,0.1366666666666667,0.17333333333333334,334,172.70000000000002,0.03333333333333333
KONA_027,M,6.75,49.15,44.099999999999994,1.44,1.7349999999999999,24.85,NaN,NaN,5.95,6.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.45,1.5,7,10.5,0.125,0.15500000000000003,354.9,219.35,0.04
KONA_030,M,8.266666666666666,53.63333333333333,38.1,1.4833333333333334,1.7,22.666666666666668,NaN,NaN,5.4,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,29.4,NaN,8.633333333333333,1.2,7,8.666666666666666,0.11666666666666667,0.16,329.56666666666666,303.93333333333334,0.02
KONA_035,M,9.55,51.95,38.5,1.58,1.75,20,NaN,NaN,5.15,5.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,NaN,43.1,1,11.350000000000001,1.1,9.5,11.5,0.135,0.135,353.15,151.1,0.025
KONA_048,M,7.9,60.75,31.349999999999998,NaN,NaN,NaN,NaN,NaN,5.3,5.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.05,1.8,10.5,18.5,0.11,0.165,380.45,197.25,0.025
KONA_057,M,12.8,45.85,41.35,NaN,NaN,NaN,NaN,NaN,6.300000000000001,6.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.6,1.3,7,10,0.14500000000000002,0.18,250.8,115.7,0.04
KONZ_001,M,14.899999999999999,51.95,33.15,NaN,NaN,NaN,NaN,NaN,5.15,5.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.25,3.05,11.5,34,0.19,0.165,228.15,60.65,0.03
KONZ_002,M,14.9,38.333333333333336,46.766666666666666,NaN,NaN,NaN,253.33333333333334,NaN,7.433333333333334,8,NaN,0,7.15,0.25,0,0.75,0,70.95,5.45,0.15000000000000002,0.2,0,0,0,0,7.4,0.4,NaN,NaN,NaN,NaN,56.266666666666666,2.7333333333333334,9.333333333333334,26,0.14333333333333334,0.03666666666666667,201.03333333333333,165.96666666666667,0.04666666666666667
KONZ_004,M,10.350000000000001,59.8,29.85,1.3199999999999998,1.52,27.25,195,NaN,7.4,7.85,NaN,0,7.15,0.2,0,0.795,0,81.45,5.45,0.2,0.3,0,0,0,0,7.35,0.35,NaN,NaN,NaN,NaN,50.45,2.9000000000000004,9.5,27.5,0.13,0.06,177.55,232.05,0.045
KONZ_006,M,7.2,60.7,32.1,1.185,1.35,31.549999999999997,NaN,NaN,5.3,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,NaN,0.5,0,31,2.6500000000000004,11.5,31,0.18,0.27,437,93.35,0.04
KONZ_010,M,5.15,54.15,40.7,1.2349999999999999,1.55,30.4,NaN,NaN,5.25,6.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.4,2.8,10.5,29.5,0.21,0.31,450.85,57.95,0.045
KONZ_011,M,11.450000000000001,45.95,42.6,NaN,NaN,NaN,220,NaN,7.35,7.75,NaN,0,9.600000000000001,0.3,0,1.05,0,79.85,7.699999999999999,0.2,1.1,0,0,0,0,7.1,0.5,NaN,NaN,NaN,NaN,69.2,4.1,10.5,43,0.235,0.235,381.1,62.95,0.04
KONZ_012,M,4,54.666666666666664,41.333333333333336,1.3299999999999998,1.75,30.466666666666665,33.333333333333336,NaN,7.433333333333334,7.8,NaN,0,6.9,0.25,0,0.76,0,83.30000000000001,5.25,0.05,1.4,0,0,0,0,7.25,0.65,NaN,NaN,NaN,NaN,30,2.666666666666667,9.666666666666666,26.333333333333332,0.16333333333333333,0.12000000000000001,153.6,329.23333333333335,0.07
