ID,AGS,bp,Genomes,reads,GC,GC_bact,AA_CN,siteID,collectDate,dnaSampleID,sampleTotalReadNumber,sampleFilteredReadNumber,soilID,plotID,year,nlcdClass,horizon,Nuc_CN,Genome_CN,Genome_C,Genome_N,mean_pH_CaCl,mean_pH_water,sd_pH_CaCl,sd_pH_water,domainID.x,mean_cn,mean_OrgC,mean_Org13C,mean_15n,mean_N,root_d15N_m,root_d13C_m,root_NPerc,root_CPerc,root_CN,root_live_mass,root_dead_mass,root_liveC,root_liveN,root_d15N_m_Coarse,root_d15N_m_Fine,root_d13C_m_Coarse,root_d13C_m_Fine,root_NPerc_Coarse,root_NPerc_Fine,root_CPerc_Coarse,root_CPerc_Fine,root_CN_Coarse,root_CN_Fine,root_live_mass_Coarse,root_live_mass_Fine,root_dead_mass_Coarse,root_dead_mass_Fine,root_liveN_Coarse,root_liveN_Fine,root_liveC_Coarse,root_liveC_Fine,field_mean_elevation_m,field_mean_annual_precipitation_mm,field_mean_annual_temperature_C,field_avg_number_of_green_days,domainID.y,ltr_sum_g_litt_per_m_per_d,ltr_mean_g_litt_per_m_per_d,ltr_sd_g_litt_per_m_per_d,ltr_mean_carbon,ltr_mean_nitrogen,ltr_mean_CNratio,ltr_sum_leafdryMass,ltr_mean_g_leaf_per_m_per_d,ltr_sd_g_leaf_per_m_per_d,ltr_gCperDay,ltr_gNperDay,ltr_mean_lignin,ltr_mean_cellulose,ltr_site_mean_gCperDay,ltr_site_se_gCperDay,ltr_site_mean_gNperDay,ltr_site_se_gNperDay,ltr_site_mean_CN_inputs,ltr_site_se_CN_inputs,ltr_site_mean_litterRate,ltr_site_se_litterRate,sandTotal,siltTotal,clayTotal,bulkDensThirdBar,bulkDensOvenDry,waterRetentionThirdBar,caco3Conc,gypsumConc,phCacl2,phH2o,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,so4Satx,alKcl,feKcl,mnKcl,alSatCecd33,carbonTot,nitrogenTot,ctonRatio,estimatedOC,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate,soil_OrgCtoN,long,lat,spi30d,spi90d,spi180d,spi270d,spi1y,spi2y,spi5y,spei30d,spei90d,spei180d,spei270d,spei1y,spei2y,spei5y,test,X,verticalPosition,VSWC_ann_mean,VSWC_ann_var,VSWC_max,VSWC_min,VSWC_median,VSWC_range,VSIC_ann_mean,VSIC_ann_var,VSIC_max,VSIC_min,VSIC_median,VSIC_range,days,FtoB,GC_adj,lipids_total,lipid_fungi_perc,lipid_gram_pos_perc,lipid_gram_neg_perc,lipid_FtoB,mega_coarseFrag2To5,mega_coarseFrag5To20,mega_sandTotal,mega_siltTotal,mega_clayTotal,mega_carbonateClay,mega_clayFineContent,mega_siltFineContent,mega_siltCoarseContent,mega_sandVeryFineContent,mega_sandFineContent,mega_sandMediumContent,mega_sandCoarseContent,mega_sandVeryCoarseContent,mega_carbonTot,mega_nitrogenTot,mega_sulfurTot,mega_estimatedOC,mega_airDryOvenDry,mega_alMjelm,mega_caMjelm,mega_feMjelm,mega_kMjelm,mega_mgMjelm,mega_mnMjelm,mega_naMjelm,mega_pMjelm,mega_siMjelm,mega_srMjelm,mega_tiMjelm,mega_zrMjelm,mega_phCacl2,mega_phH2o,mega_ec12pre,mega_gypsumConc,mega_caco3Conc,mega_caNh4d,mega_kNh4d,mega_mgNh4d,mega_naNh4d,mega_cecdNh4,mega_alSatCecd33,mega_baseSumCecd10,mega_bsesatCecd10,mega_ececCecd33,mega_alKcl,mega_feKcl,mega_mnKcl,mega_bSatx,mega_brSatx,mega_caSatx,mega_clSatx,mega_co3Satx,mega_ecSatp,mega_flSatx,mega_waterSatx,mega_hco3Sx,mega_kSatx,mega_mgSatx,mega_naSatx,mega_no2Satx,mega_no3Satx,mega_pSatx,mega_phSp,mega_so4Satx,mega_cton,AGS_marker,GC_marker,Coding_density_marker,num_taxa_marker,refPlotID,fourth_plot
BMI_Plate41WellD2,7473644.46142,5714447595,764.613251874,2000000,0.6057714678761573,0.6094183817178783,3.531038556538832,ORNL,2017-06-19,ORNL_003-M-20170619-COMP-DNA1,20306167,7840083,ORNL_003-M,ORNL_003,2017,deciduousForest,M,1.243569419835644,9293995.706945943,70181868.30098663,56870087.54315336,3.99666666666667,5,0.105987420637231,0.0781024967590664,D07,12.9333333333333,1.29,-26.4333333333333,4.63333333333333,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,1340,14.4,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.55,54.65,19.8,1.35,1.37,21.9,NA,0,3.95,4.949999999999999,NA,0,13.8,0.2,0,2.49,0,58.3,0,1.2,6.45,0.25,0,21.450000000000003,0,4.7,0,5.4,NA,51.849999999999994,62,14.700000000000001,1.1,11,14.5,0.12000000000000001,0.14500000000000002,638.9,209.05,0.01,12.9,-84.230646,35.965875,0.10000000149011612,1.0099999904632568,0.7099999785423279,0.3199999928474426,-0.23999999463558197,0.23999999463558197,2.0899999141693115,-0.029999999329447746,0.6299999952316284,0.38999998569488525,-0.23999999463558197,-0.8999999761581421,-0.38999998569488525,-0.800000011920929,-84.230646,143,502,0.0928574649437879,0.0242887208603035,0.146386458333333,0.0415826388888889,0.09490703125,0.104803819444444,1032.90207873008,206.522963327491,2981.23212931035,824.204736169224,1008.36092230308,2157.02739314112,347.5,0.00826529881291251,0.613934819392715,270.42333333333335,10.116666666666667,18.01222222222222,13.345555555555555,0.31066666666666665,70.66666666666667,126.66666666666667,26.833333333333332,56.699999999999996,16.466666666666665,NA,NA,42.3,14.4,6.8999999999999995,11.1,5.633333333333333,2.3666666666666667,0.8333333333333334,16.666666666666668,1.0333333333333332,0,16.666666666666668,1.0096666666666667,23888,644.6666666666666,12532.333333333334,4040,1086,795.6666666666666,477,92.66666666666667,321428.3333333333,20,5405.333333333333,223.33333333333334,4.533333333333333,5.566666666666666,0.06333333333333334,NA,NA,1.2666666666666666,0.13333333333333333,0.3,0,6.033333333333333,59.333333333333336,1.7,20.333333333333332,2.9333333333333336,1.2333333333333334,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.12903225806452,NA,NA,NA,NA,ORNL_003,NA
BMI_Plate41WellE7,8148968.23504,2324723721,285.278289711,2000000,0.5653972644915883,0.6104058223765341,3.5739737726836465,GRSM,2017-07-17,GRSM_002-O-20170717-COMP-DNA1,8204030,7189776,GRSM_002-O,GRSM_002,2017,deciduousForest,O,1.2432696610642666,10131364.975601654,76515504.69337015,62016955.30230984,2.61666666666667,3.51333333333333,0.201080415091409,0.194250697124446,NA,26.59642857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,1375,13.1,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.1,3.9,NA,0,0.3,0.5,0,0.43,0.2,411.1,0,0.8,0.3,0.6,0,0,0.8,3.8,0.7,7.9,NA,41.2,64,404.3,13.7,29,404,0.2,0.17,32,190,0.01,25.3186394557823,-83.587378,35.670427,-0.3199999928474426,0.6299999952316284,0.4699999988079071,-0.10000000149011612,-0.800000011920929,-1.0099999904632568,2.0899999141693115,-0.17000000178813934,0.800000011920929,0.4699999988079071,-0.23999999463558197,-0.8999999761581421,-1.0099999904632568,0.029999999329447746,-83.587378,18,501,0.169638521266991,0.0405251456852281,0.24439792532779,0.0681140923659674,0.171713098516949,0.176283832961823,1191.08458979795,52.9847492416981,1497.85306189694,1086.472921875,1187.53312708333,411.380140021944,345.5,NA,NA,2313.0233333333335,21.773333333333333,14.246666666666666,8.28,0.9556666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7081802.557946381,0.6498948984128223,0.8672188102287817,23.75,GRSM_002,NA
BMI_Plate28WellG10,6419043.59673,1685763170,262.619056032,2000000,0.6162578754133216,0.6249674456586987,3.525854924977513,SCBI,2017-07-17,SCBI_045-M-20170717-COMP-DNA1,8077793,5446682,SCBI_045-M,SCBI_045,2017,deciduousForest,M,1.2388491682821807,7952226.820976019,60178742.68707984,48944998.45733018,5.18,6.10333333333333,0.392810386828047,0.283078316607495,D02,12.0666666666667,2.59333333333333,-26.5333333333333,2.96666666666667,0.216666666666667,-0.52518663702783,-28.2492725737186,0.956040127956912,45.3687642318203,63.0164137007912,3.137775,0.7318,1.4246036675,0.029726035,-1,0.483663206114472,-28.25,-28.2477269898175,0.61,1.69128171135509,45.515,45.0580528169891,79.35,28.3119650459332,2.1336,1.004175,0.2997,0.4321,0.01274301,0.016983025,0.971117105,0.4534865625,352,1126,11.6,245,D02,346.100533900296,3.76196232500322,5.10203240905365,50.43,1.04,48.4,1972.45,2.84275969988901,4.52148832049888,1.43360371665403,0.0295647008788457,22.64,24.16,0.977541876245812,0.0410541766136097,0.0175884411733044,0.0012409728959981,57.7361951146499,2.30813725290622,2.73707397504905,0.114592837152351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.969230769230736,-78.139432,38.890566,-0.3199999928474426,0.8999999761581421,0.6299999952316284,0.029999999329447746,0.5400000214576721,0.7099999785423279,0.7099999785423279,-0.6200000047683716,1.0099999904632568,0.17000000178813934,-0.3199999928474426,0.10000000149011612,0.17000000178813934,0.23999999463558197,-78.139432,103,502,0.258692113860197,0.0438422955677133,0.373531597222222,0.121683680555556,0.25935192917864,0.251847916666667,1374.11647498264,87.5130692476805,1893.66390146199,1263.18428694737,1359.24045983212,630.47961451462,305,0.0160283699884118,0.628983382302451,358.9244444444444,7.211111111111111,21.88111111111111,13.032222222222222,0.20544444444444443,88.66666666666667,185.33333333333334,17,51.8,31.200000000000003,NA,NA,39.03333333333333,12.766666666666666,5.233333333333333,3.7666666666666666,3.3666666666666667,2.933333333333333,1.7,31.966666666666665,2.3333333333333335,0.13333333333333333,31.333333333333332,1.026,65440.666666666664,10911,116725,4609,2698.3333333333335,1866.6666666666667,981.3333333333334,1043,225071.33333333334,148.66666666666666,22733.666666666668,222.66666666666666,6.033333333333333,6.766666666666667,0.23333333333333334,NA,0,11.933333333333334,0.43333333333333335,2.1333333333333333,0,15.166666666666666,NA,14.5,78,NA,0.4,NA,3.5,NA,0,3.6333333333333333,0.43333333333333335,0,0.6033333333333334,0,65.2,4.133333333333333,0.6,1.5333333333333332,0,0.1,0.06666666666666667,0,6.366666666666667,0.43333333333333335,13.7,5603678.209558254,0.6128412001202787,0.8746406129571732,51.5,NA,NA
BMI_Plate19WellA10,5886839.49284,827342906,140.541101385,2000000,0.7108065919986599,0.7103730942781454,3.463036954198116,STER,2016-08-15,STER_006-M-20160815-COMP-DNA1,3631648,2990590,STER_006-M,STER_006,2016,cultivatedCrops,M,1.212922453522706,7140279.801149855,54686542.54235246,45389728.83592754,5.95666666666667,6.88,0.32316146634977,0.0953939201416949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1365,433,9.7,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8,35.5,20.700000000000003,1.3050000000000002,1.46,21.35,10,NA,6.35,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,1.2,8,9.5,0.05,0,237.6,243.85000000000002,0.03,10.633016135705418,-103.035332,40.463935,-0.3199999928474426,-0.029999999329447746,0.029999999329447746,0.23999999463558197,-0.3199999928474426,0.7099999785423279,0.029999999329447746,-0.23999999463558197,-0.17000000178813934,-0.029999999329447746,0.029999999329447746,-0.46000000834465027,0.7099999785423279,-0.23999999463558197,-103.035332,63,502,0.251536402347111,0.0516432175572562,0.372676041666667,0.1415,0.265061764705882,0.231176041666667,1619.51122398509,133.072742849961,2050.86398369565,1342.703,1574.4161,708.160983695652,321,NA,NA,610.9416666666666,5.6049999999999995,26.288333333333334,11.201666666666666,0.21883333333333332,0,0,44.900000000000006,35.5,19.6,NA,NA,15.85,19.65,16.55,12.05,11.3,4.35,0.65,11.100000000000001,0.8,0.05,10.5,1.021,58744,10328,18167.5,23305,5313.5,465.5,12209,517.5,315410.5,222.5,2728.5,144.5,6.5,7.15,0.20500000000000002,NA,5,14.45,1.6,2.05,0,16.5,NA,18.1,99.5,NA,NA,NA,NA,NA,0,2.55,0.2,0,0.42500000000000004,0,42.2,2.65,0.65,0.65,0,0.55,0.05,0,6.8,0.4,13.875000000000002,5756319.968593295,0.6485719563737635,0.8844873463102247,51.4,STER_006,NA
BMI_Plate41WellD11,8281880.76601,956106751,115.445606863,2000000,0.5789678961448064,0.6122011500876492,3.5599212014941064,ORNL,2017-06-21,ORNL_043-O-20170621-COMP-DNA1,3340649,2969493,ORNL_043-O,ORNL_043,2017,deciduousForest,O,1.2427246508662493,10292097.383455683,77748630.7302599,63043342.29191011,3.32,4.22,0.208806130178211,0.165227116418583,D07,25.4666666666667,10.3066666666667,-28.4333333333333,2.03333333333333,0.403333333333333,-0.527353612362288,-28.732723865608,0.535309078554884,49.1401297638482,102.829632652712,2.925025,0.12145,1.43676332125,0.0155202075,-1,-0.0745372694714999,-28.375,-29.0754393011347,0.3725,0.691287445191954,49.0575,49.2192927670114,131.525,75.3381894935904,1.431175,1.49385,0.048675,0.072775,0.00528284375,0.01023736375,0.70281414375,0.7339491775,344,1340,14.4,225,D07,311.05636966066,3.88820462075825,5.16865662182535,51.75,0.675,80.45,1867.905,3.04048348166616,4.7345919312182,1.57345020176224,0.0205232635012466,30.37,23.19,1.39865457504985,0.0416949209714548,0.0232455467448693,9.14963028931348e-4,61.0434227656307,1.77778293312669,3.59119626451353,0.0973198190275353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.55371900826457,-84.287233,35.963926,0.029999999329447746,0.8999999761581421,0.6299999952316284,0.17000000178813934,-0.46000000834465027,0.10000000149011612,2.0899999141693115,-0.029999999329447746,0.5400000214576721,0.17000000178813934,-0.38999998569488525,-0.8999999761581421,-0.38999998569488525,-0.8999999761581421,-84.287233,142,501,0.120308586560535,0.0332877924136439,0.18664625,0.0534439189189189,0.124146553030303,0.133202331081081,1209.24425809444,115.472256310863,1957.17573090278,808.328413020833,1192.96282779665,1148.84731788194,347.5,0.0296120478811042,0.61694841912574,2378.0844444444447,18.61,14.44111111111111,11.22,0.7218888888888889,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.9,11.4,0.2,476,1.081,3453,11084,1518,1614,1147,1615,175,591,49195,43,539,14,4.7,5.3,1.5,NA,NA,41.5,2.3,9,0,73.1,0,52.8,72,52.9,0.1,NA,84.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.74561403508772,6830273.711172022,0.635766036076006,0.8667759249186346,45,NA,NA
BMI_Plate19WellD5,7934530.76565,2244141037,282.832230825,2000000,0.647364939978324,0.6582443450538306,3.4733670528955067,UNDE,2016-08-09,UNDE_001-M-20160809-COMP-DNA1,12788126,5907544,UNDE_001-M,UNDE_001,2016,deciduousForest,M,1.2287472523943728,9749532.877331058,74122447.64935525,60764575.366694756,4.26,5.11,NA,NA,NA,19.258333333333322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521,802,4.3,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.733333333333334,32.266666666666666,4,NA,NA,NA,NA,0,4.266666666666667,4.733333333333333,NA,NA,13.8,0.6,0,2.15,0,70.6,0.2,0.4,5.4,0,0,18.3,NA,4.5,0.3,2.1333333333333333,NA,0.06666666666666667,61.5,16.53333333333333,1,16,16.333333333333332,0.49333333333333335,0.41333333333333333,10.366666666666667,206.33333333333331,0.07666666666666666,16.60004070832485,-89.560771,46.234625,1.690000057220459,1.690000057220459,2.0899999141693115,2.0899999141693115,1.690000057220459,2.0899999141693115,1.2799999713897705,1.4500000476837158,1.690000057220459,2.0899999141693115,2.0899999141693115,1.4500000476837158,1.4500000476837158,-0.10000000149011612,-89.560771,175,502,0.151465051051931,0.0392660601006734,0.223200094007452,0.0689807291666667,0.16502230377907,0.154219364840786,952.977677309414,27.2775425151703,1031.41078885004,877.049681811569,958.797245833333,154.36110703847,348.5,0.00468563577179373,0.663125548148102,243.4875,15.657499999999999,16.035,26.205000000000002,0.3765,25,45.8,58.16,36.94,4.9,NA,NA,15.04,21.9,15.620000000000001,23.02,15.64,3.18,0.7,32.26,1.8599999999999999,0.22,32.2,1.0176,37672.4,5208.8,21313.8,14873.2,3600,296.2,8262.6,400.8,333592.2,76,4550.8,220.8,4.7,5.68,0.048,NA,NA,1.7,0.1,0.42000000000000004,0,9.16,53.4,2.22,21.6,4.04,1.82,NA,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.344086021505376,6705754.588930795,0.6352051560570047,0.8719337305552805,49,UNDE_001,NA
BMI_Plate35WellH2,5891665.8061,717111534,121.716261173,2000000,0.6979070505284982,0.7015510934570072,3.4974762761994933,SRER,2017-08-15,SRER_005-M-20170815-COMP-DNA1,2577362,2402550,SRER_005-M,SRER_005,2017,shrubScrub,M,1.215600560914837,7161912.258617925,54783353.472447276,45374965.231252715,6.43666666666667,7.27,0.603351749258534,0.579396237474839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997,346,19.3,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.8,15.966666666666667,26.23333333333333,NA,NA,NA,0,NA,7.4,7.933333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.866666666666667,1.0333333333333334,7.333333333333333,7.666666666666667,0.06999999999999999,0.04,168.36666666666667,16.666666666666664,0.03333333333333333,8.22276422764228,-110.823985,31.828844,1.4500000476837158,1.4500000476837158,0.38999998569488525,0.10000000149011612,-0.029999999329447746,-0.17000000178813934,-0.46000000834465027,1.4500000476837158,1.2799999713897705,0.23999999463558197,-0.029999999329447746,-0.10000000149011612,-0.17000000178813934,-0.46000000834465027,-110.823985,135,502,0.0687501070070653,0.0275902070075789,0.14390625,0.0353513020833333,0.0598140625,0.108554947916667,1563.13377470704,176.560891515259,1875.89361979167,1228.89010520833,1564.23302395833,647.003514583333,346.5,0.0064968388026888,0.702724289133662,NA,NA,NA,NA,NA,60,37,68.7,23.65,7.65,1.65,NA,9.95,13.7,12.3,17.4,17.75,14.75,6.5,20.299999999999997,0.8,0.1,3,1.0085,51313,64144.5,15809.5,21844,9723,565,12706,307,255773,194.5,2190.5,29.5,7.8,8.55,0.16499999999999998,NA,145,49,0.35,1.25,0,7.949999999999999,NA,50.599999999999994,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.374999999999996,5477235.491165105,0.6423418799664938,0.8819895844010519,36.6,SRER_005,NA
BMI_Plate41WellC3,5697813.46399,6000907859,1053.19486096,2000000,0.6167512655353063,0.6253499356832886,3.5272251707564624,SJER,2017-03-16,SJER_005-M-20170315-COMP-DNA1,21271101,13511473,SJER_005-M,SJER_005,2017,grasslandHerbaceous,M,1.2387330552390017,7058069.880430252,53415007.35665847,43447821.53117152,5.57,6.04,0.480832611206852,0.29698484809835,NA,12.01333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,540,16.4,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.226577437858504,-119.748517,37.1235,-0.029999999329447746,2.0899999141693115,1.690000057220459,1.690000057220459,1.690000057220459,1.1299999952316284,-0.6200000047683716,0.23999999463558197,2.0899999141693115,1.690000057220459,1.690000057220459,1.4500000476837158,0.7099999785423279,-0.6200000047683716,-119.748517,189,502,0.0558244449977657,0.0279642740950915,0.1438671875,0.0278213541666667,0.0463125,0.116045833333333,1121.45975200385,395.864916910957,1647.953296875,538.996194444444,1302.82653125,1108.95710243056,355,0.00423106952505506,0.630219706029389,77.44333333333333,10.802222222222223,18.29888888888889,11.12,0.3477777777777778,40,6.5,78.94999999999999,15.75,5.3,NA,NA,10.399999999999999,5.35,7.85,15.3,22.450000000000003,25.05,8.3,8.1,0.7000000000000001,0.05,8,1.005,68271.5,14119,12705,12252.5,2853.5,278.5,24986.5,322.5,290343,331.5,1605,23,5.15,5.6,0.265,NA,NA,3.45,0.30000000000000004,0.35,0,4.2,NA,4.1,93,NA,NA,NA,NA,NA,0,13.2,1,0,2.13,0.1,34.2,1.1,1.8,3.5,0.8,1.2,15.9,0.3,5.5,0.4,11.57142857142857,5881239.6977511,0.6306358742386452,0.8816926598745135,85.6,NA,NA
BMI_Plate41WellE12,7620582.4847800005,1953085814,256.290883,2000000,0.5919861793549837,0.6020633913315272,3.5493950299219543,GRSM,2017-07-17,GRSM_016-O-20170717-COMP-DNA1,7664949,6731749,GRSM_016-O,GRSM_016,2017,evergreenForest,O,1.245802184774358,9493738.30879213,71617751.11309172,57932151.12816829,2.79,3.69,0.276224546338663,0.101488915650922,NA,26.59642857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,1375,13.1,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.9,3.8,NA,0,0.3,0.5,0,0.56,0.2,465.8,0,0.9,0.3,0.6,0,0,2.7,3.7,0.9,3.6,NA,32.1,36,517.6,18.4,28,518,0.09,0.06,24.9,176.8,0.01,25.3186394557823,-83.474652,35.593016,-0.17000000178813934,0.029999999329447746,-0.38999998569488525,-0.7099999785423279,-1.4500000476837158,-1.2799999713897705,2.0899999141693115,-0.029999999329447746,0.17000000178813934,-0.10000000149011612,-0.7099999785423279,-1.1299999952316284,-1.0099999904632568,1.4500000476837158,-83.474652,18,501,0.169638521266991,0.0405251456852281,0.24439792532779,0.0681140923659674,0.171713098516949,0.176283832961823,1191.08458979795,52.9847492416981,1497.85306189694,1086.472921875,1187.53312708333,411.380140021944,345.5,0.00441688655565151,0.60736501603626,3421.616666666667,15.093333333333334,13.883333333333333,9.276666666666667,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6187459.845124802,0.6377904791023631,0.8669687610034188,21,GRSM_016,NA
BMI_18S_05_0466,6520264.04964,2696239886,413.516978066,2000000,0.6510901039396366,0.677213889679943,3.5069175117548017,GUAN,2018-09-24,GUAN_002-M-20180924-COMP-DNA1,9648347,5849588,GUAN_002-M,GUAN_002,2018,evergreenForest,M,1.2229886406328745,7974208.866636625,60787027.11760299,50057461.726277,7.24333333333333,7.65,0.0709459888459761,0.122882057274445,D04,NA,12.64,-25.8666666666667,6.3,1.38333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,840,23,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,23.4,65.30000000000001,NA,NA,NA,125,0,7.7,8.05,NA,0,12.850000000000001,1.6,0,1.33,0.7,191.5,9.9,0.6000000000000001,2.85,1.1,0,0,0,7.4,0.8,NA,NA,NA,NA,172,13.05,12,157,0.275,0.12,433.75,280.79999999999995,0.07500000000000001,9.137349397590384,-66.824633,17.970294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66.824633,232,502,0.202277575342619,0.086835964254166,0.398466666666667,0.0760570833333333,0.197373333333333,0.322409583333333,1652.62635693163,81.3411626230654,1787.42988317757,1487.49333333333,1667.07456666667,299.936549844237,291,0.0123066822861383,0.679957673140952,745.47,9.991666666666667,19.205,12.883333333333335,0.315,225,1,7.7,57.4,34.9,3.9,NA,48.2,9.2,1.7,1.3,2.4,1.4,0.9,129.2,5.8,0.5,55,1.049,26009,237292,15917,3859,6370,114,729,420,79479,257,1371,19,7.6,7.9,0.56,0,620,71.8,1.5,5.3,0,36.7,NA,78.6,100,NA,NA,NA,NA,NA,0,10.5,1.7,0,1.3,0.1,83.8,9.2,1,2.3,0,0.2,0,0,7.1,0.5,22.275862068965516,5108836.6053102305,0.6093640991410573,0.8713159515532622,39.2,GUAN_002,NA
